Benchmark,Successful,Time Taken,Program Found,Program Length
src\main\resources\benchmarks\diff.sl,TRUE,0,(ite (>= y x) (- x y) (- y x)),30
src\main\resources\benchmarks\fg_array_search_10.sl,TRUE,12,(ite (or (and (<= var11; var2;) (< var1; (+ (ite  true  (ite true var11; var9;) (* 3 0)) (* 0 (ite true var2; 7))))) (and (<= var11; var2;) (< var1; (+ (ite  true  (ite true var11; var9;) (* 3 0)) (* 0 (ite true var2; 7)))))) 1(ite (or (< var10; var11;) (< var10; var11;)) 10(ite (or (< var9; var11;) (< var9; var11;)) 9(ite (or (> var11; var8;) (> var11; var8;)) 8(ite (or (<= var7; var11;) (<= var7; var11;)) 7(ite (or (>= var11; var6;) (>= var11; var6;)) 6(ite (or (not (<= var11; var5;)) (not (<= var11; var5;))) 5(ite (or (<= (* -18 0) (- var11; var4;)) (<= (* -18 0) (- var11; var4;))) 4(ite (or (> var11; var3;) (> var11; var3;)) 3(ite (or (>= var11; var2;) (>= var11; var2;)) 2 (- 1 1))))))))))),703
src\main\resources\benchmarks\fg_array_search_11.sl,TRUE,20,(ite (or (<= var11; var12;) (<= var11; var12;)) (+ 1 10)(ite (or (> var1; var12;) (> var1; var12;)) (- 1 1)(ite (or (not (>= var10; var12;)) (not (>= var10; var12;))) 10(ite (or (or (>= var12; var9;)  false ) (or (>= var12; var9;)  false )) 9(ite (or (<= var8; var12;) (<= var8; var12;)) 8(ite (or (and (or (< var12; var4;) (not true)) (> (+ (+ var5; var2;) (- var12; var3;)) (+ var5; var2;))) (and (or (< var12; var4;) (not true)) (> (+ (+ var5; var2;) (- var12; var3;)) (+ var5; var2;)))) 3(ite (or (and (and  true  (and (and  true   true )  true )) (and (and  true  (<= var12; (+ var7; -1))) (>= var12; var6;))) (and (and  true  (and (and  true   true )  true )) (and (and  true  (<= var12; (+ var7; -1))) (>= var12; var6;)))) 6(ite (or (< var12; (ite (and (>= (ite (and true false) (* 0 var1;) (- var5; var12;)) (* 0 var3;)) true) (ite true var1; var4;) (ite true var7; var1;))) (< var12; (ite (and (>= (ite (and true false) (* 0 var1;) (- var5; var12;)) (* 0 var3;)) true) (ite true var1; var4;) (ite true var7; var1;)))) 5(ite (or (<= (ite (or (= var9; var11;) (or (= var9; var11;) (>= var3; var12;))) (+ (* -1 var3;) (+ var3; var10;)) var12;) (* 1 (- (+ var11; var5;) var11;))) (<= (ite (or (= var9; var11;) (or (= var9; var11;) (>= var3; var12;))) (+ (* -1 var3;) (+ var3; var10;)) var12;) (* 1 (- (+ var11; var5;) var11;)))) 4(ite (or (>= var12; var5;) (>= var12; var5;)) 7(ite (or (<= var2; var12;) (<= var2; var12;)) 2 1))))))))))),1442
src\main\resources\benchmarks\fg_array_search_12.sl,TRUE,22,(ite (or (and (>= var13; var11;) (and  true  (>= (+ var12; (ite true var6; var3;)) (- (ite  true  var6; var3;) (- 0 var13;))))) (and (>= var13; var11;) (and  true  (>= (+ var12; (ite true var6; var3;)) (- (ite  true  var6; var3;) (- 0 var13;)))))) 11(ite (or (and (< var10; var13;) (< (- var8; var11;) (+ (- var8; var11;) (- var11; var13;)))) (and (< var10; var13;) (< (- var8; var11;) (+ (- var8; var11;) (- var11; var13;))))) (+ 1 9)(ite (or (and (not (or (not (>= (+ var12; var10;) (+ var11; var13;)))  false )) (< var9; var13;)) (and (not (or (not (>= (+ var12; var10;) (+ var11; var13;)))  false )) (< var9; var13;))) 9(ite (or (and (>= var13; var8;) (>= var10; var13;)) (and (>= var13; var8;) (>= var10; var13;))) 8(ite (or (and (>= var13; var7;) (>= var7; (ite (> var11; (ite false var9; var13;)) (ite true var6; var13;) (ite false var9; var13;)))) (and (>= var13; var7;) (>= var7; (ite (> var11; (ite false var9; var13;)) (ite true var6; var13;) (ite false var9; var13;))))) 7(ite (or (and (and  true  (or (<= var6; var13;)  false )) (> var10; var13;)) (and (and  true  (or (<= var6; var13;)  false )) (> var10; var13;))) 6(ite (or (and (and (>= var13; var5;)  true ) (>= (- var8; var5;) (- var13; var5;))) (and (and (>= var13; var5;)  true ) (>= (- var8; var5;) (- var13; var5;)))) 5(ite (or (> var13; (ite (<= var4; var13;) (- (+ var13; var13;) var9;) var11;)) (> var13; (ite (<= var4; var13;) (- (+ var13; var13;) var9;) var11;))) 4(ite (or (and (<= (- (+ var3; 1) (* 0 var4;)) (ite false var5; var13;)) (<= var13; var10;)) (and (<= (- (+ var3; 1) (* 0 var4;)) (ite false var5; var13;)) (<= var13; var10;))) 3(ite (or (and (>= var13; var2;) (<= var13; var10;)) (and (>= var13; var2;) (<= var13; var10;))) 2(ite (or (or (> var1; var13;)  false ) (or (> var1; var13;)  false )) (- 1 1)(ite (or (> var9; var13;) (> var9; var13;)) 1 12)))))))))))),1854
src\main\resources\benchmarks\fg_array_search_13.sl,TRUE,30,(ite (or (and (or (> var12; (ite false var11; var14;)) (and  false  (not true))) (<= var11; var14;)) (and (or (> var12; (ite false var11; var14;)) (and  false  (not true))) (<= var11; var14;))) 11(ite (or (and (and (> (ite true var14; var13;) var10;) (> var12; var14;))  true ) (and (and (> (ite true var14; var13;) var10;) (> var12; var14;))  true )) (+ 1 9)(ite (or (and (>= (ite (not (not (<= var14; var9;))) var3; var11;) var14;) (<= var7; var14;)) (and (>= (ite (not (not (<= var14; var9;))) var3; var11;) var14;) (<= var7; var14;))) 9(ite (or (and (not (= var8; (ite (< var14; var8;) var8; (+ var14; (- var13; (ite  false  var8; (+ var14; (- (ite false var10; var2;) var8;)))))))) (or (and  false   false ) (>= var12; var14;))) (and (not (= var8; (ite (< var14; var8;) var8; (+ var14; (- var13; (ite  false  var8; (+ var14; (- (ite false var10; var2;) var8;)))))))) (or (and  false   false ) (>= var12; var14;)))) 8(ite (or (and (> var8; var14;) (and (and  true  (and (>= (- (ite true var3; var12;) (- var3; var14;)) var7;)  true ))  true )) (and (> var8; var14;) (and (and  true  (and (>= (- (ite true var3; var12;) (- var3; var14;)) var7;)  true ))  true ))) 7(ite (or (and (>= (- var14; var6;) (* 0 (* -1 var7;))) (< (ite  false  var2; var14;) var7;)) (and (>= (- var14; var6;) (* 0 (* -1 var7;))) (< (ite  false  var2; var14;) var7;))) 6(ite (or (and (<= var5; var14;) (>= (- var13; var13;) (- var14; var7;))) (and (<= var5; var14;) (>= (- var13; var13;) (- var14; var7;)))) 5(ite (or (and (< var4; var14;) (> (+ 0 var10;) (ite true var14; var13;))) (and (< var4; var14;) (> (+ 0 var10;) (ite true var14; var13;)))) 4(ite (or (and (< var3; var14;) (> var5; var14;)) (and (< var3; var14;) (> var5; var14;))) 3(ite (or (> var1; var14;) (> var1; var14;)) (- 1 1)(ite (or (and (or (or  false   false ) (or (> var13; (ite false var6; var14;))  false )) (<= (- (ite  true  (ite (> (* -16 var3;) (+ (+ var11; var3;) (+ var9; var3;))) (- (- var2; var10;) (ite false var14; var7;)) (+ (- var8; var1;) (* 0 var3;))) (ite  false  (ite  false  (- (- var2; var10;) (ite false var14; var7;)) (+ (- var8; var1;) (* 0 var3;))) (- var6; var6;))) (- (ite false var6; var14;) (ite false var11; var11;))) (ite (> (* -16 var3;) (+ (+ var11; var3;) (+ var9; var3;))) (- (- var2; var10;) (ite false var14; var7;)) (+ (- var8; var1;) (* 0 var3;))))) (and (or (or  false   false ) (or (> var13; (ite false var6; var14;))  false )) (<= (- (ite  true  (ite (> (* -16 var3;) (+ (+ var11; var3;) (+ var9; var3;))) (- (- var2; var10;) (ite false var14; var7;)) (+ (- var8; var1;) (* 0 var3;))) (ite  false  (ite  false  (- (- var2; var10;) (ite false var14; var7;)) (+ (- var8; var1;) (* 0 var3;))) (- var6; var6;))) (- (ite false var6; var14;) (ite false var11; var11;))) (ite (> (* -16 var3;) (+ (+ var11; var3;) (+ var9; var3;))) (- (- var2; var10;) (ite false var14; var7;)) (+ (- var8; var1;) (* 0 var3;)))))) 12(ite (or (<= var14; var2;) (<= var14; var2;)) 1(ite (or (>= var14; var12;) (>= var14; var12;)) 13 2))))))))))))),3009
src\main\resources\benchmarks\fg_array_search_14.sl,TRUE,29,(ite (or (and  true  (and (<= var15; var12;) (< var11; var15;))) (and  true  (and (<= var15; var12;) (< var11; var15;)))) 11(ite (or (and (< var15; var12;) (not (> var10; var15;))) (and (< var15; var12;) (not (> var10; var15;)))) (+ 1 9)(ite (or (and (< var15; (* 1 var12;)) (>= var15; var9;)) (and (< var15; (* 1 var12;)) (>= var15; var9;))) 9(ite (or (and (< var15; var10;) (>= var15; (ite false var13; var8;))) (and (< var15; var10;) (>= var15; (ite false var13; var8;)))) 8(ite (or (and (> (- var8; -1) (ite true var15; var6;)) (< var7; var15;)) (and (> (- var8; -1) (ite true var15; var6;)) (< var7; var15;))) 7(ite (or (and (<= var15; var12;) (> var15; var6;)) (and (<= var15; var12;) (> var15; var6;))) 6(ite (or (and (<= var5; var15;) (not (> var15; (+ (ite true var10; var12;) (* -12 (* 0 var9;)))))) (and (<= var5; var15;) (not (> var15; (+ (ite true var10; var12;) (* -12 (* 0 var9;))))))) 5(ite (or (< (* 0 (- var10; var12;)) (* 1 (ite (<= var7; var15;) (- var2; var7;) (- var15; var4;)))) (< (* 0 (- var10; var12;)) (* 1 (ite (<= var7; var15;) (- var2; var7;) (- var15; var4;))))) 4(ite (or (<= (ite (not (>= var6; var15;)) (* -1 (* -1 var14;)) (* 1 0)) (ite (and (< var15; var7;)  true ) (- var15; var3;) (- (+ var11; var9;) (ite false var12; var15;)))) (<= (ite (not (>= var6; var15;)) (* -1 (* -1 var14;)) (* 1 0)) (ite (and (< var15; var7;)  true ) (- var15; var3;) (- (+ var11; var9;) (ite false var12; var15;))))) 3(ite (or (>= var1; var15;) (>= var1; var15;)) (- 1 1)(ite (or (and (> var13; var15;) (>= var15; (ite true var6; var1;))) (and (> var13; var15;) (>= var15; (ite true var6; var1;)))) 12(ite (or (> var2; var15;) (> var2; var15;)) 1(ite (or (and (and (not (not true)) (>= var15; var14;)) true) (and (and (not (not true)) (>= var15; var14;)) true)) 14(ite (or (and (not (or  false  (not (or false true)))) (>= var15; var7;)) (and (not (or  false  (not (or false true)))) (>= var15; var7;))) 13 2)))))))))))))),1938
src\main\resources\benchmarks\fg_array_search_15.sl,TRUE,29,(ite (or (and (< var11; var16;) (<= var16; var12;)) (and (< var11; var16;) (<= var16; var12;))) 11(ite (or (and (<= var10; var16;) (< var16; var11;)) (and (<= var10; var16;) (< var16; var11;))) (+ 1 9)(ite (or (and (<= var16; (ite true var11; var16;)) (<= var9; var16;)) (and (<= var16; (ite true var11; var16;)) (<= var9; var16;))) 9(ite (or (and (> var10; var16;) (<= var8; var16;)) (and (> var10; var16;) (<= var8; var16;))) 8(ite (or (and (>= var16; var7;) (< var16; var12;)) (and (>= var16; var7;) (< var16; var12;))) 7(ite (or (and (<= var6; var16;) (>= (ite true var11; 1) var16;)) (and (<= var6; var16;) (>= (ite true var11; 1) var16;))) 6(ite (or (and (< (ite (< var16; var11;) var5; var14;) var13;) (> var16; var5;)) (and (< (ite (< var16; var11;) var5; var14;) var13;) (> var16; var5;))) 5(ite (or (and (not (>= var16; var6;)) (< var4; var16;)) (and (not (>= var16; var6;)) (< var4; var16;))) 4(ite (or (and (and  true  (and  true  (<= var16; var4;))) (and (<= var3; var16;)  true )) (and (and  true  (and  true  (<= var16; var4;))) (and (<= var3; var16;)  true ))) 3(ite (or (and (not (< var16; var2;)) (or  false  (>= var6; (ite true var16; var4;)))) (and (not (< var16; var2;)) (or  false  (>= var6; (ite true var16; var4;))))) 2(ite (or (>= var1; var16;) (>= var1; var16;)) (- 1 1)(ite (or (not (>= var16; var12;)) (not (>= var16; var12;))) 1(ite (or (>= (ite  true  var16; (ite true var2; var5;)) var15;) (>= (ite  true  var16; (ite true var2; var5;)) var15;)) 15(ite (or (<= var14; var16;) (<= var14; var16;)) 14(ite (or (> var16; var13;) (> var16; var13;)) 13 12))))))))))))))),1595
src\main\resources\benchmarks\fg_array_search_16.sl,TRUE,41,(ite (or (and (> var18; var11;) (and (and  true   true ) (< var18; var12;))) (and (> var18; var11;) (and (and  true   true ) (< var18; var12;)))) 11(ite (or (and (not (> var10; (+ var18; (* 0 var12;)))) (<= var18; var12;)) (and (not (> var10; (+ var18; (* 0 var12;)))) (<= var18; var12;))) (+ 1 9)(ite (or (and (<= var18; (ite (<= var6; var6;) (ite false var3; var11;) (* -3 var17;))) (>= var18; var9;)) (and (<= var18; (ite (<= var6; var6;) (ite false var3; var11;) (* -3 var17;))) (>= var18; var9;))) 9(ite (or (and (>= var18; var8;) (>= var10; var18;)) (and (>= var18; var8;) (>= var10; var18;))) 8(ite (or (and (< (ite (< var18; var7;) var16; var18;) var9;) (or  false   true )) (and (< (ite (< var18; var7;) var16; var18;) var9;) (or  false   true ))) 7(ite (or (and (< var18; var13;) (> var18; var9;)) (and (< var18; var13;) (> var18; var9;))) 12(ite (or (and (> var18; var14;) (>= (- (+ var15; var11;) (* 1 (- var11; var9;))) (ite (> var18; var14;) (+ var18; (ite true var9; var3;)) (- (- var10; var8;) var8;)))) (and (> var18; var14;) (>= (- (+ var15; var11;) (* 1 (- var11; var9;))) (ite (> var18; var14;) (+ var18; (ite true var9; var3;)) (- (- var10; var8;) var8;))))) 14(ite (or (and (< var18; (ite false var15; var5;)) (< var4; var18;)) (and (< var18; (ite false var15; var5;)) (< var4; var18;))) 4(ite (or (and (>= var5; var18;) (or  false  (< (ite  false  (- var14; var8;) (* 0 var10;)) (* -8 (- var3; var18;))))) (and (>= var5; var18;) (or  false  (< (ite  false  (- var14; var8;) (* 0 var10;)) (* -8 (- var3; var18;)))))) 3(ite (or (and (>= var18; var2;) (<= var18; var3;)) (and (>= var18; var2;) (<= var18; var3;))) 2(ite (or (and (< var1; var18;) (> var3; var18;)) (and (< var1; var18;) (> var3; var18;))) 1(ite (or (< (* 0 (- var1; var18;)) (- (ite true var1; var5;) (- var18; 1))) (< (* 0 (- var1; var18;)) (- (ite true var1; var5;) (- var18; 1)))) (- 1 1)(ite (or (and (<= var17; var18;) (or false true)) (and (<= var17; var18;) (or false true))) 17(ite (or (>= var18; var16;) (>= var18; var16;)) 16(ite (or (and  true  (<= var14; var18;)) (and  true  (<= var14; var18;))) 15(ite (or (> var18; var11;) (> var18; var11;)) 13(ite (or (and  true  (and  true  (and  true  (and  true  (and  true  (and  true  (and  true  (and  true  (<= var18; var6;))))))))) (and (< (+ (ite false (+ (ite true (* 0 (- (+ (- var4; var17;) (+ (* 0 var10;) (- var18; var6;))) (+ (* 0 var4;) var17;))) 0) (ite (< (+ (ite true var13; 0) (- var4; var17;)) (+ (+ (- var18; var17;) (ite true var13; 0)) (* 0 (- (- (ite false var12; var12;) var12;) (* 0 var10;))))) var13; 0)) var12;) (- var4; var17;)) var14;) (and (< (+ (ite false var12; var12;) (- var4; var17;)) var18;) (and (>= var11; var18;) (and (>= var18; var2;) (and (< (+ (ite false var12; var12;) (- var4; var17;)) (ite false var12; var12;)) (and (>= var9; var18;) (and (< (+ (ite false var12; var12;) (- var4; var17;)) (+ (+ (- var18; var17;) var12;) (* 0 (- (- (- var4; var17;) (- var18; var17;)) (+ (* 0 var4;) var17;))))) (and (<= var18; var7;) (<= var18; var6;)))))))))) 5 6))))))))))))))))),3049
src\main\resources\benchmarks\fg_array_search_17.sl,TRUE,40,(ite (or (and (< var19; var12;) (not (>= (* -9 (- var19; (ite false var2; var11;))) (ite (and false true) (* -10 var13;) (* 0 var18;))))) (and (< var19; var12;) (not (>= (* -9 (- var19; (ite false var2; var11;))) (ite (and false true) (* -10 var13;) (* 0 var18;)))))) 11(ite (or (and (and  true  (>= var19; var10;)) (> (+ (+ var3; var11;) (* 0 var6;)) (+ (* 0 (+ var5; var3;)) (+ var19; var3;)))) (and (and  true  (>= var19; var10;)) (> (+ (+ var3; var11;) (* 0 var6;)) (+ (* 0 (+ var5; var3;)) (+ var19; var3;))))) (+ 1 9)(ite (or (and (>= var19; var9;) (< (ite false var11; var19;) (ite true var11; var8;))) (and (>= var19; var9;) (< (ite false var11; var19;) (ite true var11; var8;)))) 9(ite (or (and (> var19; var8;) (> var9; var19;)) (and (> var19; var8;) (> var9; var19;))) 8(ite (or (and (> (ite false var15; var19;) var7;) (not (<= (ite false var3; var10;) (ite true var19; var6;)))) (and (> (ite false var15; var19;) var7;) (not (<= (ite false var3; var10;) (ite true var19; var6;))))) 7(ite (or (not (not (and (<= var6; var19;) (< (* 1 var19;) var7;)))) (not (not (and (<= var6; var19;) (< (* 1 var19;) var7;))))) 6(ite (or (and (>= var19; var5;) (> (+ (+ (- var17; var19;) var19;) (- (* 0 var12;) (- var17; var7;))) (ite  true  var19; var4;))) (and (>= var19; var5;) (> (+ (+ (- var17; var19;) var19;) (- (* 0 var12;) (- var17; var7;))) (ite  true  var19; var4;)))) 5(ite (or (and (> var11; var19;) (< var4; var19;)) (and (> var11; var19;) (< var4; var19;))) 4(ite (or (and (not (> var3; var19;)) (<= (+ 1 var19;) (- (+ var5; var11;) var7;))) (and (not (> var3; var19;)) (<= (+ 1 var19;) (- (+ var5; var11;) var7;)))) 3(ite (or (and (<= (* 9 0) (+ (- var8; var19;) (* 9 0))) (>= var19; (ite (= var5; var14;) (- var8; var11;) (ite true var2; 0)))) (and (<= (* 9 0) (+ (- var8; var19;) (* 9 0))) (>= var19; (ite (= var5; var14;) (- var8; var11;) (ite true var2; 0))))) 2(ite (or (and true (> var1; var19;)) (and true (> var1; var19;))) (- 1 1)(ite (or (or (and  false   false ) (< var19; var2;)) (or (and  false   false ) (< var19; var2;))) 1(ite (or (>= var19; var18;) (>= var19; var18;)) 18(ite (or (>= var19; var17;) (>= var19; var17;)) 17(ite (or (<= var16; var19;) (<= var16; var19;)) 16(ite (or (>= var19; var15;) (>= var19; var15;)) 15(ite (or (> var19; var14;) (> var19; var14;)) 14(ite (or (or (and  false   false ) (<= (- var13; 0) (ite true var19; var5;))) (or (and  false   false ) (<= (- var13; 0) (ite true var19; var5;)))) 13 12)))))))))))))))))),2470
src\main\resources\benchmarks\fg_array_search_18.sl,TRUE,73,(ite (or (> (+ (- (ite (< var11; var20;) var12; var20;) (- var20; var11;)) (ite (> (- var1; (ite true var12; var20;)) (* 0 var17;)) (ite true var20; (+ (ite false var12; var9;) (ite false var19; var3;))) (* -1 (* 1 var11;)))) (* 0 (ite true var9; var20;))) (> (+ (- (ite (< var11; var20;) var12; var20;) (- var20; var11;)) (ite (> (- var1; (ite true var12; var20;)) (* 0 var17;)) (ite true var20; (+ (ite false var12; var9;) (ite false var19; var3;))) (* -1 (* 1 var11;)))) (* 0 (ite true var9; var20;)))) 11(ite (or (and (>= (ite  true  (- var16; (+ var20; 0)) (- -7 var20;)) (ite (or false false) var9; (ite (or false false) (+ 1 1) (- var16; var11;)))) (and  true  (> var20; var10;))) (and (>= (ite  true  (- var16; (+ var20; 0)) (- -7 var20;)) (ite (or false false) var9; (ite (or false false) (+ 1 1) (- var16; var11;)))) (and  true  (> var20; var10;)))) (+ 1 9)(ite (or (and (> var12; var20;) (< var9; var20;)) (and (> var12; var20;) (< var9; var20;))) 9(ite (or (and (or (> var20; var8;) false) (<= var20; var9;)) (and (or (> var20; var8;) false) (<= var20; var9;))) 8(ite (or (and (not (>= var7; var20;)) (and  true  (>= var9; var20;))) (and (not (>= var7; var20;)) (and  true  (>= var9; var20;)))) 7(ite (or (and (< var20; var8;) (>= var20; var6;)) (and (< var20; var8;) (>= var20; var6;))) 6(ite (or (and (> var13; var20;) (> var20; var8;)) (and (> var13; var20;) (> var20; var8;))) 12(ite (or (> var20; var19;) (> var20; var19;)) 19(ite (or (and (and (< (ite (< (ite  false  (+ var18; var5;) (- var12; var16;)) (ite (and (< (ite  false  var17; (- var12; var16;)) (- var10; var14;))  false ) (- var10; var14;) (- (* 1 var20;) var16;))) (- (* 1 var20;) var16;) (- var12; var16;)) (- (ite false var1; var6;) (ite false var15; (ite  true  (ite false var1; var6;) (- var12; var16;))))) (> var20; var15;))  true ) (and (and (< (ite (< (ite  false  (+ var18; var5;) (- var12; var16;)) (ite (and (< (ite  false  var17; (- var12; var16;)) (- var10; var14;))  false ) (- var10; var14;) (- (* 1 var20;) var16;))) (- (* 1 var20;) var16;) (- var12; var16;)) (- (ite false var1; var6;) (ite false var15; (ite  true  (ite false var1; var6;) (- var12; var16;))))) (> var20; var15;))  true )) 15(ite (or (and (<= var2; var20;) (>= (- var3; var2;) (- var20; var2;))) (and (<= var2; var20;) (>= (- var3; var2;) (- var20; var2;)))) 2(ite (or (and (<= var20; var3;) (>= var20; (ite (or (= var4; var13;)  false ) (ite false var7; var6;) (+ (* 0 (ite (or true false) (ite true var3; var11;) (ite true var3; (* -1 (- var9; var15;))))) var1;)))) (and (<= var20; var3;) (>= var20; (ite (or (= var4; var13;)  false ) (ite false var7; var6;) (+ (* 0 (ite (or true false) (ite true var3; var11;) (ite true var3; (* -1 (- var9; var15;))))) var1;))))) 1(ite (or (>= var1; var20;) (>= var1; var20;)) (- 1 1)(ite (or (and (>= var20; var11;) (> var14; (ite false var9; (ite  true  var20; (* 17 2))))) (and (>= var20; var11;) (> var14; (ite false var9; (ite  true  var20; (* 17 2)))))) 13(ite (or (and (< var20; var17;) (>= (ite true var20; var5;) var16;)) (and (< var20; var17;) (>= (ite true var20; var5;) var16;))) 16(ite (or (and (>= var20; var4;) (and  true  (and  true  (< var20; var5;)))) (and (>= var20; var4;) (and (>= (ite true var13; var9;) var10;) (and (<= var20; var18;) (< var20; var5;))))) 4(ite (or (and  true  (and (> var20; var16;) (not (or  false  (>= var20; var18;))))) (and (>= var20; var16;) (and (> var20; var16;) (not (or  false  (>= var20; var18;)))))) 17(ite (or (and (< var18; var20;)  true ) (and (< var18; var20;) (>= (- var20; (* 0 (* 15 var10;))) (+ (ite (and (or (and (>= (* -18 var13;) (- var15; var15;)) (< var18; var20;)) (and (< var18; var20;) (>= var3; (- (ite (not (and (< (* -18 var13;) (- var6; var18;)) (and (< var18; var20;) (>= (* 15 var10;) var5;)))) (* -16 (- var8; var9;)) (- var7; var7;)) var18;)))) (or (and (>= (* -18 var13;) (ite false var3; var5;)) (< var18; var20;)) (and (< (- var4; (- var6; var18;)) (- var6; var18;)) (and (and (< var18; var20;) (or (and (>= (* -18 var13;) (- var8; var9;)) (< var18; var20;)) (and (<= var4; (- (* -18 var13;) (* 0 var7;))) (and (>= (* -18 var13;) (- (- var6; var18;) var8;)) (< var18; var20;))))) (>= (ite (not (>= (* -18 var13;) (- var6; var18;))) (- var15; var15;) (- var7; var7;)) (* -18 var13;)))))) var17; var20;) (- var4; var15;))))) 18(ite (or (and  true  (and  true  (> var20; var9;))) (and (> (ite false var12; var10;) var5;) (and (< var5; var20;) (> var20; var9;)))) 14(ite (or (> var20; var4;) (> var20; var4;)) 5 3))))))))))))))))))),4509
