Benchmark,Successful,Time Taken,Program Found,Program Length
src\main\resources\benchmarks\diff.sl,true,0,(ite (>= y x) (- x y) (- y x)),30
src\main\resources\benchmarks\fg_array_search_10.sl,true,13,(ite (or (and (>= var2; var11;) (not (> (ite true var11; var6;) (+ (* 5 (- var11; var1;)) (ite true var11; var8;))))) (and (>= var2; var11;) (not (> (ite true var11; var6;) (+ (* 5 (- var11; var1;)) (ite true var11; var8;)))))) 1(ite (or (< var10; var11;) (< var10; var11;)) 10(ite (or (> var11; var9;) (> var11; var9;)) 9(ite (or (< var8; var11;) (< var8; var11;)) 8(ite (or (> var11; var7;) (> var11; var7;)) 7(ite (or (or false (>= (+ (* 0 var7;) var11;) var6;)) (or false (>= (+ (* 0 var7;) var11;) var6;))) 6(ite (or (< var5; var11;) (< var5; var11;)) 5(ite (or (< var4; var11;) (< var4; var11;)) 4(ite (or (<= (* 0 var5;) (- var11; var3;)) (<= (* 0 var5;) (- var11; var3;))) 3(ite (or (< var2; var11;) (< var2; var11;)) 2 (- 1 1))))))))))),745
src\main\resources\benchmarks\fg_array_search_11.sl,true,15,(ite (or (and (<= (ite true var1; var7;) var12;) (<= var12; var2;)) (and (<= (ite true var1; var7;) var12;) (<= var12; var2;))) 1(ite (or (> var12; var11;) (> var12; var11;)) (+ 1 10)(ite (or (< (ite (< (+ 1 var3;) var1;) var12; (ite  false  var10; var10;)) var12;) (< (ite (< (+ 1 var3;) var1;) var12; (ite  false  var10; var10;)) var12;)) 10(ite (or (> (+ 0 var12;) (ite false var7; var9;)) (> (+ 0 var12;) (ite false var7; var9;))) 9(ite (or (> var12; var8;) (> var12; var8;)) 8(ite (or (< var7; var12;) (< var7; var12;)) 7(ite (or (<= var6; var12;) (<= var6; var12;)) 6(ite (or (>= var12; (* 1 var5;)) (>= var12; (* 1 var5;))) 5(ite (or (< var4; var12;) (< var4; var12;)) 4(ite (or (<= var3; var12;) (<= var3; var12;)) 3(ite (or (or (> var12; var2;) (and  false   false )) (or (> var12; var2;) (and  false   false ))) 2 (- 1 1)))))))))))),842
src\main\resources\benchmarks\fg_array_search_12.sl,true,26,(ite (or (and (and (and (and  true  (>= var11; (ite true var13; var9;))) (and  true  (and  true   true ))) (< var10; var13;)) (or  false   true )) (and (and (and (and  true  (>= var11; (ite true var13; var9;))) (and  true  (and  true   true ))) (< var10; var13;)) (or  false   true ))) (+ 1 9)(ite (or (> var13; var12;) (> var13; var12;)) 12(ite (or (> (ite (and (> var13; var9;) (> var13; var9;)) var11; var13;) var13;) (> (ite (and (> var13; var9;) (> var13; var9;)) var11; var13;) var13;)) 9(ite (or (and (>= var10; var13;) (<= var8; var13;)) (and (>= var10; var13;) (<= var8; var13;))) 8(ite (or (and (<= var13; var8;) (< var7; var13;)) (and (<= var13; var8;) (< var7; var13;))) 7(ite (or (and (>= var13; var6;) (<= var13; (+ 0 var7;))) (and (>= var13; var6;) (<= var13; (+ 0 var7;)))) 6(ite (or (not (<= var1; var13;)) (not (<= var1; var13;))) (- 1 1)(ite (or (and (>= (ite (> var11; var5;) var13; (* 0 var2;)) (+ (ite true var13; var1;) (- var4; var13;))) (and (< var13; (* 1 var5;)) (or  false   true ))) (and (>= (ite (> var11; var5;) var13; (* 0 var2;)) (+ (ite true var13; var1;) (- var4; var13;))) (and (< var13; (* 1 var5;)) (or  false   true )))) 4(ite (or (and (> var13; var3;) (< var13; var4;)) (and (> var13; var3;) (< var13; var4;))) 3(ite (or (and (<= var13; var11;) (< var3; var13;)) (and (<= var13; var11;) (< var3; var13;))) 5(ite (or (< var13; var2;) (< var13; var2;)) 1(ite (or (>= var5; var13;) (>= var5; var13;)) 2 11)))))))))))),1454
src\main\resources\benchmarks\fg_array_search_13.sl,true,31,(ite (or (and (and (>= var14; (+ (* -8 var12;) (* 9 var14;))) (> var14; var11;)) (or  true  (or  false   false ))) (and (and (>= var14; (+ (* -8 var12;) (* 9 var14;))) (> var14; var11;)) (or  true  (or  false   false )))) 11(ite (or (and (>= (ite (= (ite true var11; var10;) (ite true var8; var4;)) (+ (ite false var6; var7;) (+ -15 var8;)) (- var7; var14;)) (- var7; var11;)) (>= (* 0 (+ (- var13; var10;) (ite true var4; var1;))) (ite (= (ite  false  (* -6 var14;) (- var11; var13;)) (- var8; var6;)) (ite (and true false) (* -19 (ite false var6; var7;)) (- var7; var14;)) (ite (>= var9; var8;) (- var10; var14;) (- var4; -12))))) (and (>= (ite (= (ite true var11; var10;) (ite true var8; var4;)) (+ (ite false var6; var7;) (+ -15 var8;)) (- var7; var14;)) (- var7; var11;)) (>= (* 0 (+ (- var13; var10;) (ite true var4; var1;))) (ite (= (ite  false  (* -6 var14;) (- var11; var13;)) (- var8; var6;)) (ite (and true false) (* -19 (ite false var6; var7;)) (- var7; var14;)) (ite (>= var9; var8;) (- var10; var14;) (- var4; -12)))))) (+ 1 9)(ite (or (and (< var9; (ite true var14; var12;)) (< var14; var10;)) (and (< var9; (ite true var14; var12;)) (< var14; var10;))) 9(ite (or (> (ite (>= var14; var12;) var3; var14;) var8;) (> (ite (>= var14; var12;) var3; var14;) var8;)) 8(ite (or (and (not (<= var14; var7;)) (or (not true) (> var9; var14;))) (and (not (<= var14; var7;)) (or (not true) (> var9; var14;)))) 7(ite (or (or (and (<= var14; var12;) (> var14; var6;))  false ) (or (and (<= var14; var12;) (> var14; var6;))  false )) 6(ite (or (and (< var5; (+ (* 0 var9;) var14;)) (> var10; var14;)) (and (< var5; (+ (* 0 var9;) var14;)) (> var10; var14;))) 5(ite (or (and (< (ite false var9; var3;) var14;) (<= (* 0 var3;) (- var4; var14;))) (and (< (ite false var9; var3;) var14;) (<= (* 0 var3;) (- var4; var14;)))) 3(ite (or (and (or  true  false) (< (ite (> var13; var14;) var6; (ite (or false false) (ite false var1; var7;) var14;)) var14;)) (and (or  true  false) (< (ite (> var13; var14;) var6; (ite (or false false) (ite false var1; var7;) var14;)) var14;))) 12(ite (or (<= var14; var1;) (<= var14; var1;)) (- 1 1)(ite (or (<= var14; var2;) (<= var14; var2;)) 1(ite (or (> var14; var7;) (> var14; var7;)) 13(ite (or (and  true  (and  true  (> var14; var3;))) (and (< var14; var11;) (and (> var10; var14;) (> var14; var3;)))) 4 2))))))))))))),2351
src\main\resources\benchmarks\fg_array_search_14.sl,true,30,(ite (or (and (> var11; var15;) (> var15; var10;)) (and (> var11; var15;) (> var15; var10;))) (+ 1 9)(ite (or (not (< (- (* -1 var12;) (* -1 var12;)) (ite (<= var12; var15;) (- var15; var13;) (- var8; var7;)))) (not (< (- (* -1 var12;) (* -1 var12;)) (ite (<= var12; var15;) (- var15; var13;) (- var8; var7;))))) 12(ite (or (and (>= var15; var9;) (<= var15; var11;)) (and (>= var15; var9;) (<= var15; var11;))) 9(ite (or (and (and  true  (<= (ite false var11; var15;) var11;)) (<= var8; var15;)) (and (and  true  (<= (ite false var11; var15;) var11;)) (<= var8; var15;))) 8(ite (or (and (>= (ite (>= var15; var7;) (+ var10; -1) (ite true var1; var6;)) var15;) (> var15; var6;)) (and (>= (ite (>= var15; var7;) (+ var10; -1) (ite true var1; var6;)) var15;) (> var15; var6;))) 7(ite (or (and (<= var15; var6;) (< var5; var15;)) (and (<= var15; var6;) (< var5; var15;))) 5(ite (or (> var15; var14;) (> var15; var14;)) 14(ite (or (or (and (< var15; var4;) (< (* 1 var3;) var15;))  false ) (or (and (< var15; var4;) (< (* 1 var3;) var15;))  false )) 3(ite (or (and (>= var6; var15;) (< (* 1 (ite (and false true) (* 1 var1;) (ite false var1; var3;))) var15;)) (and (>= var6; var15;) (< (* 1 (ite (and false true) (* 1 var1;) (ite false var1; var3;))) var15;))) 4(ite (or (not (<= var4; (ite (<= var15; var2;) var6; (+ var15; 0)))) (not (<= var4; (ite (<= var15; var2;) var6; (+ var15; 0))))) 2(ite (or (<= var15; var1;) (<= var15; var1;)) (- 1 1)(ite (or (< var15; (ite true var6; 0)) (< var15; (ite true var6; 0))) 1(ite (or (<= (+ var5; var13;) (+ var15; var5;)) (<= (+ var5; var13;) (+ var15; var5;))) 13(ite (or (> var10; var15;) (> var10; var15;)) 6 11)))))))))))))),1666
src\main\resources\benchmarks\fg_array_search_15.sl,true,36,(ite (or (>= (ite (< var16; var12;) (ite false var9; var16;) var10;) var11;) (>= (ite (< var16; var12;) (ite false var9; var16;) var10;) var11;)) 11(ite (or (and (and  true  (and (not (> var9; var16;)) (or  true   false ))) (<= var16; var10;)) (and (and  true  (and (not (> var9; var16;)) (or  true   false ))) (<= var16; var10;))) 9(ite (or (and (> var16; var11;) (not (or (not (>= (ite true var13; var16;) var16;)) (not (or  false  (or true false)))))) (and (> var16; var11;) (not (or (not (>= (ite true var13; var16;) var16;)) (not (or  false  (or true false))))))) 12(ite (or (and (or (not  true ) (<= var6; (ite (> (ite (< (ite false var5; var16;) var16;) var5; var16;) var9;) var5; var16;))) (<= var8; var16;)) (and (or (not  true ) (<= var6; (ite (> (ite (< (ite false var5; var16;) var16;) var5; var16;) var9;) var5; var16;))) (<= var8; var16;))) 8(ite (or (and (or (> var16; var7;)  false ) (< var16; (ite false var4; var9;))) (and (or (> var16; var7;)  false ) (< var16; (ite false var4; var9;)))) 7(ite (or (<= (+ (ite (not (not false)) (ite  false  (- var9; var5;) var4;) (ite  true  var9; (* 13 var11;))) (- (- var16; var5;) (ite (<= var16; var6;) (ite (<= var8; var10;) (- (- var6; var8;) (- var7; var16;)) (- var7; var16;)) (- var9; var5;)))) (ite true var7; 0)) (<= (+ (ite (not (not false)) (ite  false  (- var9; var5;) var4;) (ite  true  var9; (* 13 var11;))) (- (- var16; var5;) (ite (<= var16; var6;) (ite (<= var8; var10;) (- (- var6; var8;) (- var7; var16;)) (- var7; var16;)) (- var9; var5;)))) (ite true var7; 0))) 6(ite (or (and (and  true  (< var16; var9;)) (> var16; var5;)) (and (and  true  (< var16; var9;)) (> var16; var5;))) 5(ite (or (and (not (not (< var16; var8;))) (>= var16; var4;)) (and (not (not (< var16; var8;))) (>= var16; var4;))) 4(ite (or (and (<= var16; var10;) (or (>= (ite (not true) var10; var16;) var3;)  false )) (and (<= var16; var10;) (or (>= (ite (not true) var10; var16;) var3;)  false ))) 3(ite (or (< (ite (<= var16; var15;) (* 0 var16;) (* -11 (ite  true  (- var3; var16;) var14;))) (ite (not true) (* -1 var8;) (- var16; var14;))) (< (ite (<= var16; var15;) (* 0 var16;) (* -11 (ite  true  (- var3; var16;) var14;))) (ite (not true) (* -1 var8;) (- var16; var14;)))) 14(ite (or (> var1; var16;) (> var1; var16;)) (- 1 1)(ite (or (>= var2; var16;) (>= var2; var16;)) 1(ite (or (not (>= var15; var16;)) (not (>= var15; var16;))) 15(ite (or (> var6; var16;) (> var6; var16;)) 2(ite (or (>= var16; var13;) (>= var16; var13;)) 13 (+ 1 9)))))))))))))))),2505
src\main\resources\benchmarks\fg_array_search_16.sl,true,49,(ite (or (and (and (and  true  (or  false   true )) (and (<= var10; var18;) (>= var11; var18;))) (and  true  (or (and true true)  false ))) (and (and (and  true  (or  false   true )) (and (<= var10; var18;) (>= var11; var18;))) (and  true  (or (and true true)  false )))) (+ 1 9)(ite (or (or (and (<= var9; (ite (< var18; (+ var13; 0)) var18; (ite (= (ite false 0 var5;) var17;) (+ (ite (< var6; var4;) (ite false var11; var16;) var17;) (ite (= var1; var12;) (+ var8; (* 1 (+ (+ var8; var12;) (ite false 0 var5;)))) (ite true var5; var17;))) (+ (+ (- var4; var12;) (* 14 0)) (ite false var14; var2;))))) (or  false  (and  true  (not (<= var18; var12;))))) (and  false   false )) (or (and (<= var9; (ite (< var18; (+ var13; 0)) var18; (ite (= (ite false 0 var5;) var17;) (+ (ite (< var6; var4;) (ite false var11; var16;) var17;) (ite (= var1; var12;) (+ var8; (* 1 (+ (+ var8; var12;) (ite false 0 var5;)))) (ite true var5; var17;))) (+ (+ (- var4; var12;) (* 14 0)) (ite false var14; var2;))))) (or  false  (and  true  (not (<= var18; var12;))))) (and  false   false ))) 12(ite (or (and (<= var18; var10;) (<= var9; var18;)) (and (<= var18; var10;) (<= var9; var18;))) 9(ite (or (and (and (<= var3; (ite (> var18; (+ (* 0 (+ var9; var8;)) var15;)) var1; var11;))  true ) (>= var18; var14;)) (and (and (<= var3; (ite (> var18; (+ (* 0 (+ var9; var8;)) var15;)) var1; var11;))  true ) (>= var18; var14;))) 14(ite (or (and (< var18; (+ (ite false var11; var8;) (* 0 (* -15 var8;)))) (< (ite (<= var7; var18;) var18; var15;) var11;)) (and (< var18; (+ (ite false var11; var8;) (* 0 (* -15 var8;)))) (< (ite (<= var7; var18;) var18; var15;) var11;))) 7(ite (or (and (>= (- var7; var6;) (- (ite false var13; var7;) (ite false var13; var18;))) (>= var7; var18;)) (and (>= (- var7; var6;) (- (ite false var13; var7;) (ite false var13; var18;))) (>= var7; var18;))) 6(ite (or (and (<= var18; var6;) (<= var5; var18;)) (and (<= var18; var6;) (<= var5; var18;))) 5(ite (or (>= var6; (ite (<= var4; var18;) (+ -1 var18;) (ite false var3; var9;))) (>= var6; (ite (<= var4; var18;) (+ -1 var18;) (ite false var3; var9;)))) 4(ite (or (and (<= var18; var7;) (not (<= (ite true var18; var16;) var3;))) (and (<= var18; var7;) (not (<= (ite true var18; var16;) var3;)))) 3(ite (or (not (or (>= (ite true var2; var7;) (ite true var18; (- var14; var4;))) (or  false  (not (< var18; var8;))))) (not (or (>= (ite true var2; var7;) (ite true var18; (- var14; var4;))) (or  false  (not (< var18; var8;)))))) 2(ite (or (or false (>= var1; var18;)) (or false (>= var1; var18;))) (- 1 1)(ite (or (< var18; var7;) (< var18; var7;)) 1(ite (or (<= var17; var18;) (<= var17; var18;)) 17(ite (or (< var16; var18;) (< var16; var18;)) 16(ite (or (<= var14; var18;) (<= var14; var18;)) 15(ite (or (> var11; var18;) (> var11; var18;)) 8(ite (or (< var13; var18;) (< var13; var18;)) 13 11))))))))))))))))),2867
src\main\resources\benchmarks\fg_array_search_17.sl,true,44,(ite (or (and (>= (+ (ite  true  var18; (- var17; var6;)) (+ var6; var12;)) (ite (> var19; var11;) (+ (+ var6; var19;) (ite true var18; (+ (ite (> var4; var12;) (* 16 var14;) (- var7; var13;)) (ite  false  var9; var18;)))) (* 5 (* 16 var14;)))) (>= var19; var11;)) (and (>= (+ (ite  true  var18; (- var17; var6;)) (+ var6; var12;)) (ite (> var19; var11;) (+ (+ var6; var19;) (ite true var18; (+ (ite (> var4; var12;) (* 16 var14;) (- var7; var13;)) (ite  false  var9; var18;)))) (* 5 (* 16 var14;)))) (>= var19; var11;))) 11(ite (or (or (and (not (not (> var12; (ite  false  (+ var8; var7;) (ite true var19; var3;))))) (< var10; var19;))  false ) (or (and (not (not (> var12; (ite  false  (+ var8; var7;) (ite true var19; var3;))))) (< var10; var19;))  false )) (+ 1 9)(ite (or (< (* 0 var9;) (ite (>= var19; var9;) (- (+ var10; var9;) (+ var19; var9;)) (ite  true  (* 1 0) var5;))) (< (* 0 var9;) (ite (>= var19; var9;) (- (+ var10; var9;) (+ var19; var9;)) (ite  true  (* 1 0) var5;)))) 9(ite (or (and (<= var8; var19;) (and  true  (and (> var10; (ite true var19; var8;))  true ))) (and (<= var8; var19;) (and  true  (and (> var10; (ite true var19; var8;))  true )))) 8(ite (or (and (< (ite true var19; var4;) var9;) (> var19; var7;)) (and (< (ite true var19; var4;) var9;) (> var19; var7;))) 7(ite (or (and (< (+ var19; (- (- var10; var11;) (* 0 var9;))) var7;) (> var19; var6;)) (and (< (+ var19; (- (- var10; var11;) (* 0 var9;))) var7;) (> var19; var6;))) 6(ite (or (or  false  (and (< (ite true var19; var8;) var11;) (>= var19; var5;))) (or  false  (and (< (ite true var19; var8;) var11;) (>= var19; var5;)))) 5(ite (or (and (not (< (* 0 (* -1 (- (- var12; (* -1 var6;)) (ite false (ite  false  (- var11; var5;) var12;) (+ (+ var5; var7;) (- var9; -9)))))) (* 1 (- var19; var6;)))) (and (and (< (ite (not (or true false)) (+ (- var18; var4;) (+ var13; var19;)) (+ var4; (ite  false  (* -9 (+ (- (+ var5; var7;) (- var19; var6;)) (+ (+ var9; var13;) (ite true var2; var10;)))) (- var1; var8;)))) (+ var19; (ite (not (or true false)) (* -9 (+ (- (- var10; var19;) (- var18; var14;)) (- (* 1 (- var19; var6;)) (* 1 (+ var13; (* 1 (- var19; var6;))))))) (- var1; var8;))))  true ) (not  false ))) (and (not (< (* 0 (* -1 (- (- var12; (* -1 var6;)) (ite false (ite  false  (- var11; var5;) var12;) (+ (+ var5; var7;) (- var9; -9)))))) (* 1 (- var19; var6;)))) (and (and (< (ite (not (or true false)) (+ (- var18; var4;) (+ var13; var19;)) (+ var4; (ite  false  (* -9 (+ (- (+ var5; var7;) (- var19; var6;)) (+ (+ var9; var13;) (ite true var2; var10;)))) (- var1; var8;)))) (+ var19; (ite (not (or true false)) (* -9 (+ (- (- var10; var19;) (- var18; var14;)) (- (* 1 (- var19; var6;)) (* 1 (+ var13; (* 1 (- var19; var6;))))))) (- var1; var8;))))  true ) (not  false )))) 4(ite (or (and (< var3; var19;) (or  false  (>= var9; var19;))) (and (< var3; var19;) (or  false  (>= var9; var19;)))) 3(ite (or (and (< var2; var19;) (> (ite true var7; var19;) var19;)) (and (< var2; var19;) (> (ite true var7; var19;) var19;))) 2(ite (or (< var19; var1;) (< var19; var1;)) (- 1 1)(ite (or (< var19; var4;) (< var19; var4;)) 1(ite (or (<= var18; var19;) (<= var18; var19;)) 18(ite (or (<= (ite true var17; var1;) var19;) (<= (ite true var17; var1;) var19;)) 17(ite (or (< var16; var19;) (< var16; var19;)) 16(ite (or (> var19; (ite (or  false  (> var4; var1;)) var15; var13;)) (> var19; (ite (or  false  (> var4; var1;)) var15; var13;))) 15(ite (or (> var19; var14;) (> var19; var14;)) 14(ite (or (< var13; var19;) (< var13; var19;)) 13 12)))))))))))))))))),3548
src\main\resources\benchmarks\fg_array_search_18.sl,true,72,(ite (or (and (and  true  (> var20; var10;)) (<= var20; var11;)) (and (and  true  (> var20; var10;)) (<= var20; var11;))) (+ 1 9)(ite (or (< (- (ite (<= var11; var20;) var3; var1;) (- var5; var11;)) (- (ite (<= var9; var20;) (ite true var3; var11;) var1;) (- var5; var11;))) (< (- (ite (<= var11; var20;) var3; var1;) (- var5; var11;)) (- (ite (<= var9; var20;) (ite true var3; var11;) var1;) (- var5; var11;)))) 9(ite (or (and (and (< var20; var9;) (>= var20; (ite false var18; var8;)))  true ) (and (and (< var20; var9;) (>= var20; (ite false var18; var8;)))  true )) 8(ite (or (and (or (and (< (* -1 var19;) (- (- (* 1 var18;) (ite true var20; var10;)) var18;))  true )  false ) (> (* 1 var20;) (ite false (ite  false  (+ var17; var9;) (+ var7; var8;)) var18;))) (and (or (and (< (* -1 var19;) (- (- (* 1 var18;) (ite true var20; var10;)) var18;))  true )  false ) (> (* 1 var20;) (ite false (ite  false  (+ var17; var9;) (+ var7; var8;)) var18;)))) 18(ite (or (and (<= var7; var20;) (< var20; var9;)) (and (<= var7; var20;) (< var20; var9;))) 7(ite (or (< var19; var20;) (< var19; var20;)) 19(ite (or (and (> var6; var20;) (< (ite (<= (- (+ var20; var20;) var5;) (ite (= var8; (ite (= var8; (- var10; var5;)) (+ (* 1 (+ var20; var14;)) (* 0 var6;)) var20;)) var15; var20;)) var15; var20;) var8;)) (and (> var6; var20;) (< (ite (<= (- (+ var20; var20;) var5;) (ite (= var8; (ite (= var8; (- var10; var5;)) (+ (* 1 (+ var20; var14;)) (* 0 var6;)) var20;)) var15; var20;)) var15; var20;) var8;))) 5(ite (or (and (and  true  (> var5; var20;)) (not (<= var20; (ite true var4; var3;)))) (and (and  true  (> var5; var20;)) (not (<= var20; (ite true var4; var3;))))) 4(ite (or (and (< (ite false var15; var3;) var20;) (not (<= var5; var20;))) (and (< (ite false var15; var3;) var20;) (not (<= var5; var20;)))) 3(ite (or (or (and  true  (<= (* 1 var2;) (ite (or (not (and (< var20; var3;)  true )) (not (or (or false true) (and false true)))) var1; var20;)))  false ) (or (and  true  (<= (* 1 var2;) (ite (or (not (and (< var20; var3;)  true )) (not (or (or false true) (and false true)))) var1; var20;)))  false )) 2(ite (or (<= var20; var1;) (<= var20; var1;)) (- 1 1)(ite (or (and (and (and (and (not (or (<= var20; var15;)  false )) (< (ite false var8; var20;) (* 1 (ite false var2; var16;))))  true )  true ) (and (or  true   false )  true )) (and (and (and (and (not (or (<= var20; var15;)  false )) (< (ite false var8; var20;) (* 1 (ite false var2; var16;))))  true )  true ) (and (or  true   false )  true ))) 15(ite (or (<= var20; var4;) (<= var20; var4;)) 1(ite (or (and (<= var20; var14;) (> var20; var13;)) (and (<= var20; var14;) (> var20; var13;))) 13(ite (or (< var17; var20;) (< var17; var20;)) 17(ite (or (not (< var20; var15;)) (not (< var20; var15;))) 16(ite (or (and  true  (and  true  (and  true  (and (< (ite false var11; var20;) var7;)  true )))) (and (< var20; var7;) (and (< var2; var20;) (and (>= var9; var20;) (and (< (ite false var11; var20;) var7;) (> var7; var20;)))))) 6(ite (or (and  true  (and  true  (and  true  (> var12; var20;)))) (and (> var20; var11;) (and (< (ite (>= (ite (> var20; var7;) (+ (+ (* 15 (ite false var10; var14;)) (- (* -1 var13;) (+ var20; var8;))) var8;) (- var17; var3;)) (ite (and true false) (+ -10 var13;) (- var7; var8;))) (ite (>= (ite true var20; var16;) (ite true var10; var19;)) (ite (>= (- var15; 5) (* -1 var13;)) (ite (> var20; var11;) (- (- 0 var14;) (ite (> var20; var11;) (* -8 (+ (- var7; var8;) (* 1 var20;))) (ite true -15 var3;))) (+ (+ var10; var20;) (* 14 var18;))) var13;) (+ (+ var10; var20;) (* 14 var18;))) (* 6 var20;)) (+ (+ (ite (>= 17 var12;) (+ -10 var13;) var19;) (ite (>= 17 var12;) (ite (> var20; var11;) (* -8 (+ (- var7; var8;) (* 1 var20;))) (ite true -15 var3;)) (* -1 var13;))) (+ (* 15 (ite false var10; var14;)) (- (* -1 var13;) (+ var10; var20;))))) (and (>= (ite true var20; var16;) (ite true var10; var19;)) (> var12; var20;))))) 11(ite (or (and  true  (not (and  true  (and true (<= var20; var14;))))) (and (< var6; var14;) (not (and  true  (and true (<= var20; var14;)))))) 14 12))))))))))))))))))),4094
