Benchmark,Successful,Time Taken,Program Found,Program Length
src\main\resources\benchmarks\diff.sl,true,0,(ite (>= y x) (- x y) (- y x)),30
src\main\resources\benchmarks\fg_array_search_10.sl,true,9,(ite (and (< var11; var2;) (<= (* 0 (* 0 var3;)) (- (* 0 var7;) (- var1; var11;)))) 1(ite (< var10; var11;) 10(ite (< var9; var11;) 9(ite (< var8; var11;) 8(ite (> var11; var7;) 7(ite (>= var11; var6;) 6(ite (or (not (< var11; var5;)) false) 5(ite (and (> var8; var7;) (>= var11; var4;)) 4(ite (<= var3; var11;) 3(ite (not (> var2; var11;)) 2 (- 1 1))))))))))),360
src\main\resources\benchmarks\fg_array_search_11.sl,true,22,(ite (< var11; var12;) (+ 1 10)(ite (< var12; var1;) (- 1 1)(ite (or (< var10; (ite (and true false) var6; var12;)) (= var9; var2;)) 10(ite (<= var9; var12;) 9(ite (>= (ite false var3; var12;) (ite true var8; var6;)) 8(ite (and (or (>= var12; var6;) (>= var4; var6;)) (<= var12; var7;)) 6(ite (< var6; var12;) 7(ite (> var12; var5;) 5(ite (and (< var2; var10;) (not (<= var12; var4;))) 4(ite (and (>= (+ (- (* 3 var3;) (+ var8; var7;)) (ite (not (<= var12; var2;)) (- (+ var2; var1;) (+ var8; var7;)) (ite (< (ite (not (not (not (>= var12; var2;)))) (+ 0 var12;) (ite false var2; var8;)) var1;) (+ (ite false (- (ite (and true false) (+ (+ (- var10; -1) (* -19 (- var3; var12;))) (ite (or true true) (+ var3; var10;) (+ var2; var1;))) (+ var11; var9;)) var2;) var8;) (* -19 (- var3; var12;))) (* 1 0)))) (- (* 3 var3;) (+ var8; var7;))) (and (<= var12; var2;) true)) 1(ite (and (< (- var12; var4;) (- var8; var7;)) (and (< var6; var9;) (not (not (> (* 0 var3;) (- var12; var3;)))))) 2 3))))))))))),997
src\main\resources\benchmarks\fg_array_search_12.sl,true,18,(ite (>= (* 0 (* -16 var4;)) (+ (ite (not (< var2; var1;)) (ite (<= var11; var13;) (- var2; var2;) (- var13; var6;)) (- (* -16 var4;) (ite true var2; var9;))) (ite (not (< (* 1 var13;) var12;)) (- var3; (ite true var2; var9;)) (- (- var11; 0) (* 1 var13;))))) 11(ite (and (and (and (>= var11; var13;) (or (<= var10; var1;) (< var10; var13;))) (or (<= var6; var11;) true)) (or (<= var10; var1;) (< var7; var13;))) (+ 1 9)(ite (and (or (= (* -19 (* 0 var5;)) (+ (+ (- var9; var2;) (- var5; var6;)) (* 0 var7;))) (or (or (<= var9; var13;) (< var7; var3;)) (>= (- var3; var7;) (* 0 var1;)))) (> var10; (ite false var5; var13;))) 9(ite (>= var13; (ite (<= (ite false var3; var11;) var13;) (+ (- (- (ite false var2; var12;) (+ (ite true var6; var9;) (- var2; var7;))) (- (ite true var1; var2;) (+ 4 var13;))) var8;) var8;)) 8(ite (and (> (ite (>= var13; var11;) (- -2 var11;) (- -1 var1;)) (- -2 var11;)) (< var7; var13;)) 7(ite (and (>= var13; var6;) (< (* 0 var1;) (- var11; var13;))) 6(ite (and (< var5; var13;) (>= (- var10; var13;) (* 0 (+ var2; var1;)))) 5(ite (and (>= (ite (and true true) (ite true var13; var5;) (+ var6; var11;)) var4;) (<= var13; var8;)) 4(ite (and (<= var3; var13;) (< var13; (+ var5; -1))) 3(ite (and (<= var2; var13;) (and (>= var13; var2;) (>= var3; var13;))) 2(ite (> var1; var13;) (- 1 1)(ite (>= (ite (> var10; var11;) var2; var8;) var13;) 1 12)))))))))))),1384
src\main\resources\benchmarks\fg_array_search_13.sl,true,19,(ite (and (< var11; var14;) (or (> var9; var10;) (<= (ite true var14; var9;) (* 1 var12;)))) 11(ite (or (and (or false false) (>= (+ (ite false var7; var12;) (- var2; var7;)) (+ (- (- (- var2; var11;) (+ var10; var6;)) (+ (ite false var7; var12;) (- var2; var7;))) var12;))) (and (>= var14; var10;) (>= (+ (ite false var7; var12;) (ite (or false false) (ite false var6; var8;) (ite false var6; var8;))) (ite (or false false) var8; (+ (ite (or false false) 12 (ite false var6; var8;)) var14;))))) (+ 1 9)(ite (and (< var9; var14;) (>= (ite (> var4; var2;) (ite false var7; var12;) (* 1 var3;)) (ite true var14; var8;))) 9(ite (and (<= var14; var10;) (> var14; var8;)) 8(ite (and (>= var14; var7;) (or (and false true) (< var14; var8;))) 7(ite (and (or false true) (and (< var14; var9;) (or (<= (ite true var6; var1;) var14;) false))) 6(ite (and (< (ite (or true true) (ite false var10; var5;) (- var13; var2;)) (ite true var14; var2;)) (or (<= var11; var8;) (>= (ite true var10; var7;) var14;))) 5(ite (< (* 0 (* -12 var1;)) (ite (< var14; var7;) (- var14; var4;) (+ (- (ite (>= var7; var8;) (ite false var9; var5;) (* 0 var7;)) var9;) var6;))) 4(ite (and (< (- var3; var6;) (- var14; var6;)) (<= var14; (ite true var11; var8;))) 3(ite (and (and (>= var14; var2;) (> (ite (<= 0 var2;) (* 0 (* 16 (+ (+ var1; var6;) (* -3 var3;)))) (* -2 (* 0 (+ var8; var11;)))) (- (ite (< var11; var11;) (ite true (ite (or true true) (+ (ite true var3; var14;) (- var3; var14;)) (ite false var13; var6;)) var14;) (ite false var5; var14;)) (ite (or true true) (ite true var3; var14;) (* 1 var4;))))) (> var13; var2;)) 2(ite (<= var14; var1;) (- 1 1)(ite (<= var14; var3;) 1(ite (< var13; var14;) 13 12))))))))))))),1696
src\main\resources\benchmarks\fg_array_search_14.sl,true,31,(ite (and (> var15; var10;) (and (>= var15; var8;) (> (ite false var13; var11;) (ite false 0 var15;)))) (+ 1 9)(ite (and (>= var11; var15;) (and (<= var9; var15;) (not (>= var6; var7;)))) 9(ite (< var14; var15;) 14(ite (and (or (> var11; var15;) (<= (- var8; var6;) (* 0 var3;))) (or (> var11; var14;) (< var8; var15;))) 8(ite (and (not (<= var15; var6;)) (< var15; var7;)) 6(ite (>= (ite (< var4; var15;) var1; var15;) (ite false var3; var3;)) 3(ite (and (> var15; var5;) (>= var6; var15;)) 5(ite (and (<= var3; var15;) (>= var5; var15;)) 4(ite (and (<= var15; var2;) (<= (+ var1; (ite true var6; var11;)) (+ var6; var15;))) 1(ite (and (or (> (ite true var14; var13;) (ite (< (ite false var2; var15;) (ite false var3; var11;)) (+ (ite true var14; var13;) (- var2; var15;)) (* -2 var7;))) (= (+ var3; var9;) (+ (* 0 (- (* 0 var7;) (* -1 var11;))) (- var4; var15;)))) (and (or (> (ite true var14; var13;) (ite (< (ite false var2; var15;) (ite false var3; var11;)) (+ (ite true var14; var13;) (- var2; var15;)) (* -2 var7;))) (= var2; (+ (ite false var6; var11;) (ite false var5; var2;)))) (< var15; var6;))) 2(ite (<= var15; var4;) (- 1 1)(ite (and (< var13; var14;) (> var15; var13;)) 13(ite (and (> var15; var3;) (and (>= var10; var15;) (and (> (- var8; var15;) (* 3 (- var6; (ite true var15; var5;)))) (and (>= var9; var15;) (and (< var4; var15;) (and (<= var15; var8;) (> var15; var7;))))))) 7(ite (and (>= (+ var10; var10;) (+ var10; var10;)) (and (>= var15; var12;) (not (= var10; var13;)))) 12 11)))))))))))))),1516
src\main\resources\benchmarks\fg_array_search_15.sl,true,25,(ite (and (< var11; var16;) (or (not (>= (ite true var16; var5;) (ite true var12; var5;))) (> (ite (not false) (* 18 1) (ite true var14; var6;)) (* 17 (- var14; var8;))))) 11(ite (and (> var11; var16;) (<= (* 0 var14;) (- var16; var10;))) (+ 1 9)(ite (and (>= var12; var16;) (>= var16; var9;)) 9(ite (and (< var8; var16;) (< (ite (<= (ite true var10; var16;) var16;) (* 1 (* 0 var3;)) (* -9 (- var16; var6;))) (* 0 (* 1 (- var6; var3;))))) 8(ite (and (>= var9; var16;) (> (- var16; var11;) (+ (* 0 (- (* -1 var2;) (ite true var12; var1;))) (+ (+ (ite false var15; 1) (* 18 (ite (<= var16; var7;) (- var8; var2;) (- var16; var11;)))) (ite (= var10; var14;) (ite true var1; var2;) (- var2; var3;)))))) 7(ite (and (>= var8; var16;) (<= (* 0 (+ var5; var4;)) (- var16; var6;))) 6(ite (< var5; (ite (<= var6; var16;) (ite false var2; var5;) var16;)) 5(ite (and (or (or (< var4; var4;) (<= var16; var12;)) (or (<= (- (* 0 (- (* 0 (* 10 (- (- (+ var11; var10;) (* 15 var10;)) (- (* 0 (* 10 (+ var11; var10;))) (- var11; var12;))))) (- (* 0 (* 10 (- (- (+ var11; var10;) (* 15 var10;)) (- (- (* 12 (- (- (+ var11; var10;) (* 15 var10;)) (- (- (* 12 var13;) (* -1 var15;)) var4;))) (* -1 var15;)) var4;)))) (ite (not true) (ite false var14; var4;) 1)))) (ite true var11; 1)) (- -14 var14;)) (= -14 (- var9; var3;)))) (> (ite false var8; var16;) (- (* 0 (* 10 (* 12 var13;))) (- (* 0 (* 10 (- (- (+ var11; var10;) (* 15 var10;)) (* 1 (- var16; var3;))))) (ite (> (* 1 (- var16; var3;)) (- (* 0 (- (* 0 (* 10 (- (- var16; (- (* 4 2) (* 10 var10;))) (- var16; var3;)))) (- var5; var6;))) (- var5; var6;))) (ite false var14; var4;) var4;))))) 4(ite (not (<= var13; (ite (< var16; var8;) (ite (or (> var3; var16;) (and false false)) (ite (> var9; var16;) var14; var12;) var16;) var14;))) 3(ite (< (ite (or (not (>= var12; var16;)) (and (or true true) (= var4; var12;))) (- var14; (ite true var1; var14;)) (+ (* 0 (+ var14; var16;)) (- var2; var16;))) (- (* 1 (* 1 (- var5; var6;))) (* 1 (* 1 (- var5; var6;))))) 2(ite (> var1; var16;) (- 1 1)(ite (not (< var5; var16;)) 1(ite (>= var16; var15;) 15(ite (not (< (- var13; var13;) (- var14; var16;))) 14(ite (<= var13; var16;) 13 12))))))))))))))),2180
src\main\resources\benchmarks\fg_array_search_16.sl,true,25,(ite (and (>= var14; var6;) (and (and (> var12; var18;) (< var15; var16;)) (not (< var18; (+ var11; 0))))) 11(ite (and (>= (+ (ite false var16; var2;) (- var11; var18;)) (ite (< var9; var1;) (- var10; var2;) (ite false 0 var2;))) (>= var18; var10;)) (+ 1 9)(ite (and (> var18; var9;) (> var11; var18;)) 9(ite (and (>= (* 1 (- var18; var8;)) (ite (> var11; var18;) (* 0 var13;) (- var7; var4;))) (< var18; var9;)) 8(ite (and (>= var18; var7;) (and (<= var18; var8;) (<= var6; var18;))) 7(ite (and (<= var6; var18;) (> (- var7; var18;) 0)) 6(ite (and (> var10; var18;) (> var18; var5;)) 5(ite (<= (* 0 (ite false var5; var4;)) (ite (<= var18; var11;) (- var18; var4;) (- var3; var18;))) 4(ite (and (>= (+ var12; var4;) (+ var10; var18;)) (not (< var18; var3;))) 3(ite (and (and (>= var12; var18;) (> var18; var1;)) (or (> var7; var15;) (<= var2; (ite false var10; var18;)))) 2(ite (> var1; var18;) (- 1 1)(ite (> var4; var18;) 1(ite (<= 0 (- var18; var17;)) 17(ite (< var16; var18;) 16(ite (< var15; var18;) 15(ite (or (= var9; var1;) (< var14; var18;)) 14(ite (or (> var18; var13;) (>= var18; var13;)) 13 12))))))))))))))))),1123
src\main\resources\benchmarks\fg_array_search_17.sl,true,31,(ite (not (or (or (and true false) (or (>= var19; var12;) (>= var11; var19;))) (<= (+ (* 1 var17;) var11;) (+ (* 17 (- var19; (ite false var5; var13;))) (+ var2; var8;))))) 11(ite (and (and (> var19; var10;) (<= (* 1 (+ var19; var5;)) (ite (or false true) (+ var12; var6;) var12;))) (<= var19; (ite (< var2; var13;) (ite true var11; var5;) (- var10; var11;)))) (+ 1 9)(ite (and (< var19; var11;) (and (> var13; var19;) (<= var16; (+ (- var16; var9;) var19;)))) 9(ite (and (and (> var9; (ite (and (or true false) (>= var4; var9;)) (* 8 (ite false var4; var7;)) var19;)) (> var19; var8;)) (< var6; var19;)) 8(ite (not (or (or (< var12; (* 1 var19;)) (or (not true) (<= var19; (ite false 0 var7;)))) (or (not true) (<= var19; var6;)))) 7(ite (not (or (> var19; var7;) (>= var6; var19;))) 6(ite (> var12; (ite (<= var19; var5;) (* 1 var13;) (ite true var19; var7;))) 5(ite (< var4; (ite (<= var5; var19;) var3; var19;)) 4(ite (and (>= var7; var19;) (<= (* -19 (- var19; var3;)) (* 1 (- (ite true var1; var4;) (ite true var1; var4;))))) 3(ite (and (<= var19; var7;) (<= var2; var19;)) 2(ite (< var19; var1;) (- 1 1)(ite (or (>= var8; var19;) (and (and (or false true) (> var18; var5;)) false)) 1(ite (>= var19; var18;) 18(ite (< var17; var19;) 17(ite (<= var16; var19;) 16(ite (>= var19; var15;) 15(ite (<= (ite true var14; var19;) (ite false var11; var19;)) 14(ite (<= var13; var19;) 13 12)))))))))))))))))),1403
src\main\resources\benchmarks\fg_array_search_18.sl,true,62,(ite (and (<= var12; var20;) (> var13; var20;)) 12(ite (and (> var20; var18;) (>= var19; (ite (> var20; var18;) (ite false -1 var20;) (- var19; var4;)))) 18(ite (< (ite false var6; (ite (>= (+ (- var16; var16;) (ite true var6; var14;)) var20;) (ite (= var6; var19;) (ite (< var3; var8;) (ite true var14; var3;) (- (- (- (+ 0 var6;) (+ (ite false var2; var17;) (+ var4; var18;))) (* -16 var7;)) (ite true var3; var12;))) (ite false var6; var11;)) var20;)) var7;) 6(ite (and (< (* 6 (* 7 (- var9; var20;))) (+ (* 6 (* 7 (- var9; var20;))) (- (+ (* 0 var6;) (ite true var8; (- var3; (- -1 (- (+ (* -1 var20;) var6;) (+ var5; var12;)))))) (* 1 var20;)))) (> var20; var6;)) 7(ite (<= var18; var20;) 19(ite (and (not (> (ite false var19; var7;) var20;)) (< (+ var3; var20;) (+ var3; var9;))) 8(ite (<= (ite (not (> var20; var5;)) (* 0 (+ (* -6 var7;) (* -13 var3;))) var20;) (ite (not (<= -1 15)) (+ var2; var3;) (- var7; (ite (> var20; var5;) -1 var17;)))) 5(ite (and (>= var20; var4;) (or (< (* 0 (+ var5; var1;)) (- var8; var20;)) (and false true))) 4(ite (and (>= var8; var20;) (<= var3; var20;)) 3(ite (and (< (ite false var16; var2;) (ite true var20; var19;)) (or (> var10; var16;) (<= var20; var6;))) 2(ite (<= var20; var1;) (- 1 1)(ite (< var20; var2;) 1(ite (and (>= var20; var13;) (<= (+ var19; (ite (> (ite (> var20; 0) var13; var13;) (ite (and (> (ite (> (* 1 var2;) (ite true var19; var3;)) (+ var19; var13;) (+ (* 1 var2;) (- var10; var2;))) (+ var14; var18;)) (or true false)) (ite (< var17; var1;) (+ var19; var13;) (+ (+ var11; var6;) var13;)) (ite (not (or true false)) var12; var10;))) (* 1 (ite false var7; var20;)) (* 1 var2;))) (ite (and true false) (- var15; var11;) (ite (and (not true) (or true false)) (ite (and (>= var20; var13;) (<= (+ (+ var19; var13;) var13;) (ite (and true false) (- var15; var11;) (ite (and (not true) (or true false)) (ite true var7; 19) (ite (<= var15; var20;) (ite (< var17; var1;) var13; (ite false var7; var20;)) (ite (and true false) (- var15; var11;) (ite (and (not true) (<= var15; var20;)) (ite (< var17; var1;) var13; (- (* 5 var13;) (- var11; (ite false var5; var19;)))) (ite (<= var15; var20;) (+ var11; var6;) (+ var14; var18;))))))))) var13; (- (ite false var5; var19;) (- var11; (ite false var5; var19;)))) (ite (<= var15; var20;) (+ var11; var6;) (+ var14; var19;)))))) 13(ite (<= (- (+ var16; var16;) (+ var20; (ite (= var20; var2;) var19; (+ -1 var17;)))) (ite (<= (- (+ var16; var16;) (+ var20; var20;)) (* 0 (- (+ var16; var16;) (+ var20; var20;)))) (- (+ var16; var16;) (+ var20; var20;)) (ite (= (+ var2; var8;) (+ var2; var8;)) (- var16; var19;) (ite (<= var15; var20;) (- (- (* -17 (- var16; (ite false var11; var4;))) (+ var20; var20;)) var19;) (+ var19; var9;))))) 16(ite (> var20; var16;) 17(ite (and (>= var20; var15;) (>= var12; var12;)) 15(ite (and (< var10; var15;) (and (< var11; (ite false var17; var20;)) (>= (+ (* 0 var15;) (+ var13; var8;)) (+ var20; var8;)))) 11(ite (and (> var20; var10;) (and (<= var20; var20;) (and (<= var20; var12;) (and (<= (ite false var18; var6;) var12;) (> var18; var12;))))) (+ 1 9)(ite (and (>= var14; var6;) (and (>= var20; (ite false var1; var14;)) (or (<= var6; var16;) (>= var19; var7;)))) 14 9))))))))))))))))))),3225
