Benchmark,Successful,Time Taken,Program Found,Program Length
src\main\resources\benchmarks\fg_array_search_19.sl,true,49,(ite (and (> var21; var11;) (>= (ite true var12; var5;) var21;)) 11(ite (> var21; var20;) 20(ite (and (or (and (and (> var21; var10;) (> var21; var9;)) (and (<= var21; var11;) (> var21; var9;))) (and (or false (> var21; var9;)) (and (and (> var21; var9;) (> var9; (- (+ var9; var7;) (ite false var16; var4;)))) (> var21; var9;)))) (and (<= var21; var11;) (<= var21; var11;))) (+ 1 9)(ite (and (and (>= var21; var7;) (< var9; var21;)) (or (and true false) (<= var21; var12;))) 9(ite (and (>= (ite false var7; var11;) (ite false var6; var21;)) (> var21; var8;)) 8(ite (and (< var7; var21;) (<= var21; (* 1 var12;))) 7(ite (and (<= (ite (> var13; var9;) (- var6; var21;) (+ var10; var2;)) (* 9 (* 0 var7;))) (>= (ite true var9; var20;) var21;)) 6(ite (and (> var21; var5;) (> (ite (<= (ite false var3; var19;) (+ var9; var8;)) (* -12 var17;) (* -12 var17;)) (+ var21; (- (* -12 var17;) (- var8; (* 0 (+ (+ (ite false var17; var18;) (* -10 var13;)) var8;))))))) 5(ite (and (> var21; var4;) (or (<= (+ var21; 1) (ite false var16; var9;)) (= (- var12; var18;) (* 0 (* -1 (* 0 var17;)))))) 4(ite (and (>= var12; var21;) (>= var21; (ite true var3; var12;))) 3(ite (and (not (>= var21; var3;)) (< (* -2 (* -1 (ite (> (ite true var2; var19;) var21;) (- (ite true var17; var3;) var12;) (- var1; var9;)))) (- var1; var9;))) 2(ite (not (< var1; var21;)) (- 1 1)(ite (>= var10; var21;) 1(ite (not (<= var21; var19;)) 19(ite (> (ite true var21; var19;) var18;) 18(ite (and (> (ite (<= var16; var21;) var17; var15;) var21;) (and (<= var16; var21;) (<= var21; var18;))) 16(ite (< var21; var13;) 12(ite (and (< (ite false var13; var21;) var16;) (or (not (not (and (>= var21; var15;) true))) (>= var21; var15;))) 15(ite (and (not (>= var14; var21;)) (<= var21; var16;)) 14(ite (>= (ite (<= var19; (ite true var4; var14;)) var17; var16;) var21;) 13 17)))))))))))))))))))),1851
src\main\resources\benchmarks\fg_array_search_2.sl,true,1,(ite (<= (+ var1; var3;) (ite (> var3; var2;) (+ (ite false 1 var1;) (- var1; 0)) (+ var3; var3;))) 1(ite (< (ite true var1; var1;) (ite true var3; 17)) 2 (- 1 1))),164
src\main\resources\benchmarks\fg_array_search_20.sl,true,38,(ite (and (>= var12; var21;) (and (>= (ite false var9; var20;) var21;) (< var11; var21;))) 11(ite (and (or (< var18; var3;) (> var21; var20;)) true) 20(ite (and (>= var21; var10;) (or (> var12; var21;) (>= var8; var9;))) (+ 1 9)(ite (and (>= var10; var21;) (> var21; var9;)) 9(ite (< var8; (ite (>= var10; var21;) var21; var8;)) 8(ite (and (< var4; (- var11; (- var21; var4;))) (< var7; var21;)) 7(ite (and (> (ite (<= var6; var21;) (ite false var3; var11;) (ite false var12; var20;)) var21;) (< var6; var21;)) 6(ite (and (<= var5; var21;) (not (or (> var17; var18;) (> var21; var11;)))) 5(ite (and (< (ite (> var15; var19;) (- var20; var5;) (- var2; var5;)) (- var2; var21;)) (not (>= var4; var21;))) 4(ite (and (<= var21; (- var11; 0)) (or (= var11; var2;) (< var3; (ite false 7 var21;)))) 3(ite (or (= (- var21; var19;) (ite (not (>= var1; var6;)) (* 0 var2;) (* -1 (- var10; var4;)))) (and (>= (* 0 (- var21; var6;)) (ite (and false false) (ite (<= 0 var9;) (* 0 var2;) (ite (> var19; 11) var8; var15;)) (- var21; var6;))) (or (< (* 1 var3;) (ite false var11; var1;)) (not (or (and (>= (+ (ite false var4; var15;) (ite true var18; var20;)) (* 19 var12;)) (and (> var20; var14;) (> var20; var20;))) (or (and (and true false) (not true)) (>= (+ var2; -1) (ite false var8; var21;)))))))) 2(ite (>= var1; var21;) (- 1 1)(ite (not (not (<= var21; var5;))) 1(ite (> var21; var19;) 19(ite (or (<= var18; var21;) (> var1; var12;)) 18(ite (<= var17; var21;) 17(ite (> var21; var16;) 16(ite (<= var15; var21;) 15(ite (or (not true) (and (or true false) (<= var14; var21;))) 14(ite (>= var21; (ite true var13; var10;)) 13 12)))))))))))))))))))),1637
src\main\resources\benchmarks\fg_array_search_3.sl,true,2,(ite (and (and true (< (+ (- var1; (- (+ (ite false var2; var4;) (- var2; var4;)) (ite (or false true) (* 0 -1) (- var1; var1;)))) var2;) var4;)) (not (<= var2; var4;))) 1(ite (not (>= var3; var4;)) 3(ite (> var4; var2;) 2 (- 1 1)))),233
src\main\resources\benchmarks\fg_array_search_4.sl,true,3,(ite (and (>= var2; var5;) (< var1; var5;)) 1(ite (not (> (* 1 (- var4; 0)) var5;)) 4(ite (>= var5; var3;) 3(ite (< var2; var5;) 2 (- 1 1))))),142
src\main\resources\benchmarks\fg_array_search_5.sl,true,4,(ite (> (ite false var1; var2;) (ite (> var1; var6;) (ite true var4; 0) var6;)) 1(ite (< var5; var6;) 5(ite (> (- var6; -1) var4;) 4(ite (> (ite false var2; var6;) (ite false var4; var3;)) 3(ite (> var6; (+ 0 var2;)) 2 (- 1 1)))))),231
src\main\resources\benchmarks\fg_array_search_6.sl,true,5,(ite (and (< var7; var2;) (> (+ (ite false var6; var5;) (* 0 var7;)) (ite (>= var7; var1;) (* 1 var4;) (+ 1 var5;)))) 1(ite (not (< var7; var6;)) 6(ite (< (- var5; var7;) (* 0 var2;)) 5(ite (> var7; var4;) 4(ite (> var7; var3;) 3(ite (>= var7; var2;) 2 (- 1 1))))))),266
src\main\resources\benchmarks\fg_array_search_7.sl,true,6,(ite (> var2; (ite (>= var8; var1;) var8; (+ var4; (* 0 var7;)))) 1(ite (not (not (> var8; var7;))) 7(ite (or (<= var2; var1;) (and (>= var7; var3;) (>= var8; var6;))) 6(ite (> var8; var5;) 5(ite (> var8; (* 1 var4;)) 4(ite (not (not (<= var3; var8;))) 3(ite (>= var8; var1;) 2 (- 1 1)))))))),292
src\main\resources\benchmarks\fg_array_search_8.sl,true,7,(ite (and (> var9; var1;) (>= var2; var9;)) 1(ite (> var9; var8;) 8(ite (< (ite (or (> var5; 13) (or true true)) (* 15 (- var7; var9;)) (- (- var7; var5;) (ite false var1; var6;))) (* 0 (- (+ 13 var6;) (* 0 var2;)))) 7(ite (and (> var7; var3;) (< var6; var9;)) 6(ite (and (or (not false) (and false false)) (<= var5; var9;)) 5(ite (>= (ite false var3; var9;) (* 1 var4;)) 4(ite (not (< var9; var3;)) 3(ite (<= var2; var9;) 2 (- 1 1))))))))),440
src\main\resources\benchmarks\fg_array_search_9.sl,true,8,(ite (and (>= var2; var10;) (or (and (<= var10; var3;) (>= (+ var2; var7;) (+ (ite (<= var1; var10;) (+ var10; 0) var9;) var5;))) false)) 1(ite (< var9; var10;) 9(ite (>= var10; var8;) 8(ite (<= var7; var10;) 7(ite (>= var10; var6;) 6(ite (or (= (ite true var7; 0) var8;) (<= var5; var10;)) 5(ite (and (> var10; var4;) true) 4(ite (or (and true false) (<= var3; var10;)) 3(ite (>= var10; var2;) 2 (- 1 1)))))))))),413
src\main\resources\benchmarks\fg_array_sum_10_15.sl,true,2986,(ite (< (+ (* 0 (ite true 0 var2;)) (- (- 14 var2;) (+ var1; -1))) (* 1 (ite false var10; 0))) (+ var1; var2;)(ite (and (< (- var2; (* 0 (- (* -3 var6;) var1;))) var4;) (and (>= (- var4; var1;) (- var2; var3;)) (and (< 4 (+ var4; var3;)) (and (<= (* 0 (+ var5; var9;)) (* 0 var1;)) (and (< (ite false (ite true var6; var9;) -1) 12) (and (<= var10; var10;) (and (>= 15 (* 0 (+ var2; var3;))) (and (< (* 0 var2;) 1) (and (>= var7; var7;) (and (<= (+ (- 16 var4;) 0) (- (+ var3; var2;) var2;)) (or (>= 15 (+ var3; var2;)) (>= (ite false 12 11) (+ var3; var2;))))))))))))) (+ var3; var4;)(ite (and (>= var2; (- 11 var3;)) (and (>= (* 0 (+ var10; var7;)) -11) (and (<= (ite (>= (ite (not (= (* -7 var4;) (+ var5; var9;))) (ite (not (= (* 4 (ite true var5; var3;)) (* 0 (* 4 0)))) (ite false var5; var9;) (* -1 var8;)) (* -1 var8;)) (* -15 (- var8; var8;))) (- (+ (- 0 var3;) (ite false var6; var1;)) (* -1 (- var8; var8;))) (- (+ (- 0 var3;) (ite false var6; var1;)) (* -1 (- var8; var8;)))) (ite (or (<= (+ var6; var5;) (ite true var5; var2;)) (= var1; var5;)) (- (- var2; (- (* -1 (- var8; var8;)) (- var1; var5;))) (+ (* 0 var1;) (- 16 var5;))) (* -17 (* 0 (+ var10; var6;))))) (and (<= var1; (ite false 1 var3;)) (and (= var7; var7;) (and (<= (ite true var3; var5;) (* 1 var3;)) (and (>= var5; var5;) (and (>= var6; var6;) (and (<= (* 0 var10;) 0) (or (and (> (- (ite false 0 (- var4; var4;)) (+ var3; var2;)) var1;) (> (ite true var3; -8) (ite true var3; -8))) (>= (+ var3; var2;) (ite (not false) (* 16 (ite false 0 1)) (+ var3; var2;))))))))))))) (+ var2; var3;)(ite (and (> (- (+ -8 var5;) (- (ite false (+ var5; var2;) 1) (ite false var5; var4;))) 3) (and (> var5; var3;) (and (<= var3; var3;) (and (>= var3; var3;) (and (<= (ite false var4; var5;) var5;) (not (or (and true false) (>= (ite false var4; var3;) (+ (+ var3; -15) (+ var4; var5;)))))))))) (+ var4; var5;)(ite (and (> var6; var4;) (and (< 1 (+ var6; var5;)) (and (<= (- var2; (+ var5; var2;)) (- var6; 13)) (and (<= var4; var4;) (and (<= var8; var8;) (and (<= var4; var6;) (and (< var8; (- (ite true var8; (ite false (ite true var8; (ite false (- (- (ite (or (>= (+ var3; var4;) (- (+ 15 var6;) (ite false var5; var5;))) (not (= (ite false var2; var6;) (ite (> var5; var2;) var6; var3;)))) (ite true var8; var5;) (- (+ 15 var6;) (ite false var5; var5;))) (- (+ 15 var6;) (ite false var5; var5;))) (* -4 var3;)) var6;)) var6;)) (- (- (- (+ 15 var6;) (ite false var2; var6;)) (ite false var2; var6;)) (ite false var5; var5;)))) (or (>= (* 1 var5;) (ite true var10; var9;)) (or (not false) (not true)))))))))) (+ var5; var6;)(ite (and (= var2; var2;) (and (<= 6 (+ var7; var6;)) (and (>= (- 0 var1;) (- 0 var1;)) (and (> (ite true var3; var2;) (+ (- var5; var7;) (ite true var3; var2;))) (and (<= (* -1 var7;) (+ -8 (ite true var6; var7;))) (and (<= (+ var6; var5;) (+ var6; var5;)) (and (<= var9; var9;) (>= (- (- (ite true -16 var3;) (* 1 0)) (* -15 var7;)) (* 15 (- 14 (ite false var1; var6;))))))))))) (+ var6; var7;)(ite (and (<= (ite false var10; var1;) var1;) (and (> var8; var6;) (and (>= (ite true 0 var9;) (* 0 var4;)) (and (<= (- var8; 14) var8;) (and (> (* -7 (* -17 (+ var7; var8;))) (- var8; var8;)) (and (< 0 3) (and (< var6; var8;) (and (>= (+ var8; -12) (* -1 (ite true var7; var8;))) (and (= var2; var2;) (and (= var5; var5;) (and (<= (* 0 (ite true var4; var10;)) (* 0 (* 11 (* 11 (* 0 (+ var3; var2;)))))) (and (>= var10; var10;) (and (>= var8; var8;) (and (<= var1; var1;) (> (+ var7; var8;) 15))))))))))))))) (+ var7; var8;)(ite (and (= var8; var8;) (and (> var9; var7;) (and (>= (* 1 var8;) (* -1 var9;)) (and (<= (ite false var8; var5;) var5;) (and (>= (* 19 var3;) (* 19 var3;)) (and (>= var8; var8;) (and (< (- (* -1 var8;) (+ var9; -9)) (* 0 (- 0 var6;))) (and (>= 1 -1) (and (>= var4; var4;) (and (<= (+ var2; var6;) (+ var2; var6;)) (and (= var2; var2;) (and (<= var9; var9;) (and (>= (ite false 0 var8;) (* 1 var8;)) (and (> (ite true var9; var1;) var7;) (<= (- var1; var8;) (- (ite true var1; var5;) (- (ite true 2 var1;) (+ -14 var9;)))))))))))))))))) (+ var8; var9;)(ite (and (>= var4; var4;) (and (= var9; var9;) (and (<= var2; var2;) (and (>= (+ var8; var5;) (+ var8; var5;)) (> (+ (* 0 var1;) (* -16 -1)) (- (+ var9; var10;) (* 0 (- var7; var9;)))))))) 0 (+ var9; var10;)))))))))),4279
