Benchmark,Successful,Time Taken,Program Found,Program Length
src\main\resources\benchmarks\fg_array_search_19.sl,TRUE,77,(ite (> var21; var20;) 20(ite (and (>= var21; var12;) (<= var21; var13;)) 12(ite (and (> (ite (or (<= var19; var2;) (and false true)) var3; var10;) var21;) (and (< var9; var21;) (<= (+ (ite (or (< var9; var21;) (and false true)) var3; var10;) var21;) (+ var9; var11;)))) 9(ite (and (<= var8; var21;) (and (> var10; var21;) (< var7; var21;))) 8(ite (> (+ var12; var5;) (ite (and (< var18; var21;) (and (< var18; var21;) (>= var21; var19;))) (+ var12; var5;) (- (+ var12; var5;) (* 19 (- var21; var18;))))) 18(ite (and (< var21; var7;) (>= var21; var6;)) 6(ite (and (> (ite (<= var21; var10;) var21; 1) var6;) (<= var21; var10;)) 7(ite (and (<= var5; var21;) (not (>= var21; var6;))) 5(ite (and (> var9; var21;) (not (<= var21; var4;))) 4(ite (< var19; var21;) 19(ite (and (< (ite (< var2; var21;) (+ var6; var20;) (ite false var1; var1;)) var21;) (>= var2; var21;)) 1(ite (> var1; var21;) (- 1 1)(ite (or (>= var21; var17;) (= var20; var3;)) 17(ite (and (>= (* 0 (* -6 (* -5 (ite (< (* -6 (* -5 (- (+ var12; var15;) var8;))) (+ var12; (+ var12; var15;))) -1 var2;)))) (* -5 (ite (not true) (* 10 var14;) (- var21; var16;)))) (>= var18; var11;)) 16(ite (and (> var21; var14;) (> var15; var21;)) 14(ite (and (< var21; var13;) (and (<= (ite true var10; var17;) var21;) (and (>= var4; var2;) (< var21; var11;)))) (+ 1 9)(ite (and (> var14; var11;) (and (>= var8; var21;) (< (ite (= (- var8; var18;) (* 0 var17;)) (+ (* 19 var6;) (- var5; var10;)) (ite false var14; var3;)) (ite (<= (* -3 var15;) (* -4 var20;)) var21; (+ (* 0 var1;) (* 1 var21;)))))) 3(ite (and (> (+ var15; var18;) (+ 19 (+ var11; var21;))) (and (not (< var19; var18;)) (> var3; var21;))) 2(ite (and (>= var21; var11;) (and (< (* -7 -1) (ite (or (>= var21; var11;) (and (= (+ var16; var13;) var15;) (> (- (* 0 var13;) var17;) (- var20; var21;)))) (- var20; var21;) (* 0 var8;))) (<= (ite false var2; var21;) (ite false var11; var12;)))) 11(ite (and (>= var21; var12;) (>= var14; var21;)) 13 15)))))))))))))))))))),1976
src\main\resources\benchmarks\fg_array_search_2.sl,TRUE,1,(ite (and (< var1; var3;) (<= (- var3; var2;) (- var1; (ite (= var2; var1;) (* 1 var3;) (ite false var1; var1;))))) 1(ite (>= var3; var1;) 2 (- 1 1))),150
src\main\resources\benchmarks\fg_array_search_20.sl,TRUE,42,(ite (and (> var21; var11;) (and (> var12; var21;) (< var6; var21;))) 11(ite (>= var21; var20;) 20(ite (and (> var21; var10;) (> var11; var21;)) (+ 1 9)(ite (and (and (>= var21; var8;) (< var9; var21;)) (and (and (< var21; (* 1 var11;)) (< var9; var21;)) (< (+ var21; (- var5; var15;)) var6;))) 9(ite (and (> var11; var21;) (not (<= var21; (* 1 var8;)))) 8(ite (and (< var7; var21;) (or (< (* 0 (* 2 var12;)) (ite (<= (ite false 0 var4;) (ite false var12; var3;)) (+ (ite true var2; var4;) (+ var9; var13;)) (+ (- (- var10; var10;) (ite false var7; var21;)) (ite true var8; var14;)))) (and (and (< var7; var21;) (not false)) (<= (ite (< var14; var3;) (+ var15; var19;) (- var20; var15;)) (- (- var11; 5) (ite false var7; var21;)))))) 7(ite (and (>= (- var12; var17;) (- var21; var17;)) (or (>= var2; var11;) (<= var6; var21;))) 6(ite (<= (ite (< var5; var21;) var21; (+ (* 0 var4;) (ite true var9; 0))) (ite true var8; -1)) 5(ite (and (>= var21; var4;) (< var21; var11;)) 4(ite (not (or (< (- (ite true var7; var15;) (+ var5; var3;)) (+ (* -1 (ite true (+ (* 10 (* 0 (- var10; var8;))) (ite (< (- var6; var6;) 1) (- (+ var5; var3;) (+ var15; var11;)) (+ var3; var9;))) var19;)) (ite true (+ (* 10 (* -14 (+ (ite (> (- var3; var21;) (* 0 var14;)) (- (+ var21; 1) (+ var3; var9;)) (* -1 var21;)) var6;))) (- (ite true var7; var15;) (+ var15; var11;))) var19;))) (= (+ var21; 1) var3;))) 3(ite (<= (ite (< var2; var21;) var21; var19;) (+ var5; 1)) 2(ite (< 0 (- var1; var21;)) (- 1 1)(ite (>= var3; var21;) 1(ite (< var19; var21;) 19(ite (>= (- var21; var18;) (* 0 (- var3; var5;))) 18(ite (<= var17; var21;) 17(ite (> (* 0 var13;) (- var16; var21;)) 16(ite (> (* 1 (- var21; var15;)) (ite (< var17; var17;) (* 0 var5;) (* 0 var12;))) 15(ite (<= var14; var21;) 14(ite (<= var13; var21;) 13 12)))))))))))))))))))),1809
src\main\resources\benchmarks\fg_array_search_3.sl,TRUE,2,(ite (not (or (<= (- var4; var4;) (- var4; var2;)) (and (>= var1; var4;) (< (ite true var2; var3;) (+ (- var2; (ite true var4; -18)) var2;))))) 1(ite (<= (ite (<= var4; var3;) (- var2; var1;) (- 0 0)) (* 0 (- var4; var1;))) 3(ite (<= var1; var4;) 2 (- 1 1)))),259
src\main\resources\benchmarks\fg_array_search_4.sl,TRUE,3,(ite (and (>= var2; var5;) (>= var5; var1;)) 1(ite (< var4; var5;) 4(ite (or (>= var5; var3;) (or false false)) 3(ite (< var1; var5;) 2 (- 1 1))))),147
src\main\resources\benchmarks\fg_array_search_5.sl,TRUE,4,(ite (and (< var1; (ite (< var5; var1;) var3; var4;)) (and (>= var2; var6;) (> (ite true var6; var5;) (ite false var4; var1;)))) 1(ite (>= var6; var5;) 5(ite (> var6; var4;) 4(ite (> (* -17 (- (ite true var3; var3;) (ite true var6; var6;))) (* 0 (ite (< -16 var4;) (ite false var1; 0) (+ var4; var2;)))) 3(ite (<= var2; var6;) 2 (- 1 1)))))),341
src\main\resources\benchmarks\fg_array_search_6.sl,TRUE,6,(ite (<= (+ (* 0 var1;) (- (* 0 var1;) (+ var2; (ite (< var7; var2;) (- (+ (+ (* 14 var7;) (+ (- var1; -1) (* -10 (* -1 (* -1 (* 0 -3)))))) (+ var7; var7;)) (- (- var1; var1;) (- -14 var2;))) (* -1 -13))))) (ite (>= var2; var7;) (* -17 var1;) (- -14 var2;))) 1(ite (<= var6; var7;) 6(ite (or (< var5; var7;) (= var3; var5;)) 5(ite (< var4; var7;) 4(ite (or (or (not true) (< var3; var3;)) (not (> var3; var7;))) 3(ite (<= var1; var7;) 2 (- 1 1))))))),450
src\main\resources\benchmarks\fg_array_search_7.sl,TRUE,7,(ite (not (> var7; var8;)) 7(ite (not (<= (* 1 var1;) (ite true var8; var1;))) (- 1 1)(ite (and true (>= var8; var6;)) 6(ite (>= var8; var5;) 5(ite (< (* 1 var4;) (ite false var8; var8;)) 4(ite (not (>= (ite (>= var2; var1;) var3; var7;) var8;)) 3(ite (< var2; var8;) 2 1))))))),278
src\main\resources\benchmarks\fg_array_search_8.sl,TRUE,7,(ite (and (> (ite true var5; var5;) (- (+ var1; var5;) var9;)) (<= var9; var2;)) 1(ite (not (not (> var9; var8;))) 8(ite (>= var9; var7;) 7(ite (< var6; var9;) 6(ite (or (>= var9; var5;) (>= var1; var2;)) 5(ite (<= var4; var9;) 4(ite (and (>= var8; var1;) (>= var9; var3;)) 3(ite (>= var9; var2;) 2 (- 1 1))))))))),314
src\main\resources\benchmarks\fg_array_search_9.sl,TRUE,9,(ite (and (and (<= (* 1 var10;) var2;) (or (< (+ var7; (* 1 var10;)) (* 17 var3;)) (>= (- var2; var8;) (- var2; var8;)))) (or (< var1; var10;) (and (<= var6; var3;) (and (>= (- var2; var8;) (- var1; var6;)) (< var10; var2;))))) 1(ite (<= var9; var10;) 9(ite (or (> var3; var6;) (<= var8; var10;)) 8(ite (> var10; var7;) 7(ite (>= var10; var6;) 6(ite (< var5; var10;) 5(ite (< var4; var10;) 4(ite (<= var3; var10;) 3(ite (and (or (not (or true false)) (or (< var8; var9;) (and true false))) (or (and (<= var4; var8;) (and true false)) (<= (- var1; var10;) (ite false -13 0)))) 2 (- 1 1)))))))))),594
src\main\resources\benchmarks\fg_array_sum_10_15.sl,TRUE,903,(ite (< (- 10 var2;) (+ (+ var5; var1;) (- -5 (ite true var5; var4;)))) (+ var1; var2;)(ite (< (- 1 (- (+ var3; -1) (* 0 (- (ite (>= (ite false (+ var4; var2;) var2;) (- var8; var9;)) (+ -14 1) (- (+ var3; -1) (+ -14 1))) (+ var3; -1))))) (+ var2; (+ -14 1))) (+ var2; var3;)(ite (and (>= (ite true (+ var4; var3;) var8;) (* 0 (+ (* 0 (+ var2; var6;)) (ite (not (<= var7; var7;)) var4; var7;)))) (and (< (ite true (ite (<= var7; var7;) 2 var9;) var8;) (+ var4; var3;)) (and (<= var7; var7;) (and (or false (< (ite true 8 -1) (+ var4; var3;))) (< (- 9 (* -1 6)) (+ var4; var3;)))))) (+ var3; var4;)(ite (and (< var3; var5;) (and (> var5; var3;) (and (<= (* -19 (+ var4; (- var5; 1))) (+ -18 -1)) (and (= (ite false var1; var2;) (ite false var1; var2;)) (and (<= (* 0 var4;) (* 0 var3;)) (and (<= (* 0 var7;) (* 0 var3;)) (< (- (+ -1 var4;) (+ (+ -4 (+ -4 var4;)) var5;)) (+ -4 (+ (+ -4 var4;) (* 0 var2;)))))))))) (+ var4; var5;)(ite (and (>= var8; var8;) (and (> (+ var5; var6;) 0) (and (> var6; var4;) (and (>= var6; var6;) (or (> (+ var5; var4;) (+ (- 14 var6;) (- var4; -1))) (<= 14 (* -1 (* 0 (- var4; var7;))))))))) (+ var5; var6;)(ite (and (< (- (ite (and true true) (- var5; var7;) (* 1 var7;)) (- var3; (- var3; var7;))) (ite (> var4; (ite (< var2; var4;) (- (- var5; -1) var7;) (+ 9 var2;))) var6; (- (* 18 0) var7;))) (and (> (ite false var8; var7;) (* -1 var6;)) (and (>= (* 0 var10;) (* 0 (ite true var7; (+ var6; -9)))) (< (* -14 (+ -1 (* 0 var2;))) (+ (ite false (- (- var8; var6;) var3;) var7;) (+ -1 var6;)))))) (+ var6; var7;)(ite (and (< (ite true var6; var10;) var8;) (and (>= (- var8; var6;) (* -5 (- var8; var6;))) (and (<= var3; var3;) (and (> var8; (- -1 var7;)) (and (> var8; (- (+ var5; (* 1 var4;)) var7;)) (and (<= (- (ite false var3; var4;) 1) (ite false var3; var4;)) (and (> var8; var6;) (< (- (* 6 (- 18 (+ var8; var7;))) (+ (+ var8; var3;) (- -1 var3;))) (ite (>= (- -1 var3;) var2;) (ite (>= (- -1 var3;) var2;) var7; var3;) var7;))))))))) (+ var7; var8;)(ite (and (< var7; var9;) (and (< var6; (+ var6; (+ var9; var8;))) (and (< var10; (+ var10; 1)) (and (<= var1; var1;) (and (= var5; (* 1 var5;)) (and (<= var7; var7;) (and (<= var4; var4;) (and (>= var5; var5;) (and (= (* 0 var2;) (* 0 var3;)) (< (ite false var6; (- 15 var8;)) var9;)))))))))) (+ var8; var9;)(ite (and (>= var2; var2;) (and (<= var2; var2;) (and (>= var9; var9;) (and (<= var1; var1;) (and (>= var3; var3;) (>= (- 4 var10;) (- (+ var9; -11) (* 0 5)))))))) 0 (+ var9; var10;)))))))))),2488
