Benchmark,Successful,Time Taken,Program Found,Program Length
src\main\resources\benchmarks\fg_array_search_19.sl,true,79,(ite (or (and (> var12; var21;) (> (- 1 var11;) (* -1 var21;))) (= (ite false var16; var10;) (* 1 (ite true var6; var12;)))) 11(ite (and (< var20; var21;) (>= var15; var5;)) 20(ite (and (>= var12; var21;) (< (ite (>= var13; var3;) var10; var11;) var21;)) (+ 1 9)(ite (and (and (or (or (and (>= var9; var21;) (or (and (and (< (* -1 var2;) (ite (= var9; (+ (ite false var9; 1) (ite false var14; (+ (ite false var9; 1) (ite false var14; var8;))))) var15; var21;)) (< var11; var3;)) (= var14; var20;)) (or (>= var11; (ite (>= (ite false var14; var8;) var21;) var15; var21;)) (and false true)))) (and (and (< (* -1 var2;) (* 3 (* 3 (- var21; var6;)))) (< var11; var3;)) (= var14; var20;))) (not (<= var4; var18;))) (or (>= var11; (ite (= var9; (+ (ite false var9; 1) (ite false var14; var8;))) var15; var21;)) (and (and (< (* -1 var2;) (+ var4; var20;)) (>= (ite (>= (ite (>= (ite false var1; var12;) var21;) var1; var12;) var21;) var1; var12;) var21;)) (= 1 var20;)))) (or (>= var11; (ite (= var9; (+ (ite false var9; 1) (ite false var14; var8;))) var15; var21;)) (and (and (< (* -1 var2;) (+ var4; var20;)) (>= (ite false var1; var12;) var21;)) (= var14; var20;)))) 8(ite (and (and (<= var21; var13;) (and true true)) (and (>= var21; var8;) (not (< var21; var12;)))) 12(ite (and (> (- (+ var19; -1) (+ (+ (* -19 (* 0 (ite (< var5; var1;) (- (+ var19; -1) (+ (+ (* -19 (* 0 var4;)) (+ (* 0 var14;) var13;)) (* 0 (ite (< var5; var1;) var12; (- var5; var3;))))) var21;))) (+ (+ (* -19 (* 0 var4;)) (+ (- var21; var17;) -1)) (* 0 var6;))) (* 0 (+ var5; var12;)))) var17;) (< var18; var21;)) 18(ite (>= var21; (ite true var19; var11;)) 19(ite (and (<= (+ (+ (- var21; var3;) var4;) (ite false var11; var1;)) (+ (+ (- var21; (* 0 var2;)) var4;) (- var21; var3;))) (>= var2; var21;)) 1(ite (< var21; var2;) (- 1 1)(ite (and (>= (- (ite (and false true) (* 12 var14;) var4;) (* -14 0)) var21;) (not (and (< var21; (ite (>= var6; var21;) (ite false var4; var3;) (- var3; -4))) (< var21; (ite (and false true) (- (ite false var11; var20;) (+ var13; var8;)) (ite (not (or (< var6; var21;) (<= (ite (>= var6; var21;) (ite false var17; var2;) (- var3; -4)) (* 7 (* 1 var1;))))) var4; (- var3; -4))))))) 3(ite (and (not false) (>= var4; var21;)) 2(ite (or (and true false) (and (>= var21; var12;) (< (ite false var10; var21;) (ite true var14; var8;)))) 13(ite (and (>= (- (ite (not (and (> (- var20; (+ (* 0 (* -11 var3;)) (+ (* -1 var17;) (+ var10; var8;)))) (* 0 (- (+ (ite false var10; var20;) (- var19; var17;)) var21;))) (and (>= (- (+ (ite false var10; var20;) (- var19; var17;)) (+ (* 0 (* -11 var3;)) (+ (* -1 var17;) (+ var10; var8;)))) 1) (< var16; var21;)))) (+ (ite (and (>= var20; 1) (not (< var21; var16;))) var20; var14;) (ite (not (and (<= var14; (* -1 (* -10 (ite (not (and (<= var14; (* -1 (* -10 (* 1 var17;)))) (and (and (>= var20; var19;) (< var16; var21;)) (not (< var21; var16;))))) (+ (ite false var20; var14;) (- var3; var16;)) (- (+ (ite false var10; var20;) (- var19; var17;)) (- (* 0 (ite (>= (- var18; var14;) (+ (ite false var10; var20;) (- var19; var17;))) (+ (ite false var20; var14;) (- var3; var16;)) var21;)) (* 4 (- var4; var5;)))))))) (< var16; var21;))) (+ (ite (and (>= var20; 1) (not (< var21; var16;))) var20; var14;) (- var3; var16;)) (+ (* -1 var17;) (+ (ite false var20; var14;) (- var3; var16;))))) (+ var10; var8;)) (+ var21; (+ (* -1 var17;) (+ var10; var8;)))) 1) (< var16; var21;)) 16(ite (<= var17; var21;) 17(ite (and (< var2; var9;) (and (<= var21; var12;) (< var8; var21;))) 9(ite (and (>= (ite false var13; var12;) var21;) (and (<= (- (+ var1; var8;) (- var3; var10;)) (- (+ var1; var8;) (- var3; var10;))) (and (> (+ var7; (ite false var17; var21;)) (+ var7; var6;)) (<= var21; var7;)))) 6(ite (and (<= (ite true var4; var12;) var20;) (and (<= var21; var6;) (and (< (+ (ite true var4; var12;) (* 0 var4;)) (ite true var21; var21;)) (and (<= var13; var18;) (and (>= var21; var5;) (not false)))))) 5(ite (and (>= var21; var15;) (not false)) 15(ite (and (>= var21; var14;) (and (> var21; var14;) (and (< var21; (ite true var16; var1;)) (and (>= var9; var1;) (or (or (< var9; (ite true var7; var12;)) (> var4; var10;)) (or (not (or false false)) (< var1; (ite false var13; var17;)))))))) 14(ite (and (<= var7; var21;) (< var16; var18;)) 7 4)))))))))))))))))))),4294
src\main\resources\benchmarks\fg_array_search_2.sl,true,1,(ite (and (= (ite (>= var3; var1;) var2; var1;) var2;) (> (+ (+ 1 var2;) (* 0 5)) var3;)) 1(ite (>= var3; var1;) 2 (- 1 1))),124
src\main\resources\benchmarks\fg_array_search_20.sl,true,46,(ite (and (< var21; var12;) (<= var11; var21;)) 11(ite (>= var21; var20;) 20(ite (and (>= var11; (ite (>= var4; var8;) (- var4; (+ var17; var11;)) var21;)) (>= var21; var10;)) (+ 1 9)(ite (and (>= var21; var9;) (or (< (ite false var4; var21;) var10;) (not (= (* 0 (ite false var9; var4;)) (* 0 (+ var8; (ite false var14; var3;))))))) 9(ite (and (>= (* 0 (- (* 12 var2;) (* 0 var4;))) (- var21; var14;)) (and (<= var8; var21;) (not (> (- var10; var12;) (- var10; var21;))))) 8(ite (and (>= var21; var7;) (>= (+ (- (+ var8; 1) var21;) (ite (>= var8; var10;) (- -1 var4;) (- var18; var18;))) (* 0 var7;))) 7(ite (and (>= (* -1 var17;) (ite (or (> var7; var18;) (> var9; var13;)) (+ (+ (* -1 (+ var15; var3;)) (ite (= var18; var1;) (+ (+ var9; 1) (ite (= (- (+ var8; (+ var9; 1)) (- (+ var9; 1) (+ (ite true var14; var1;) (- var16; var15;)))) (+ var8; var10;)) var18; (- var13; var7;))) (+ var8; var17;))) (ite (= (- (* 1 (ite false var19; var21;)) (+ (ite true var14; (+ (ite true var14; var12;) (- (* -1 (+ var8; (+ var9; 1))) var15;))) (- var16; var15;))) (+ var8; var10;)) var18; (+ (* -1 (+ var15; var3;)) (ite (> var9; var13;) (ite (or (= (+ var12; var6;) (+ (* -1 (+ var15; var3;)) (+ var8; var17;))) (or (= var21; var18;) (> var7; var18;))) (ite false var19; var21;) (+ var8; var17;)) (+ var8; var17;))))) (- (ite (> var7; var18;) var10; var6;) (+ var21; var17;)))) (> (ite true var12; var12;) (ite true var21; var11;))) 6(ite (< var5; (ite (>= var6; (ite false var16; var21;)) var21; (+ (ite (and true false) (ite false var16; var21;) (+ var5; var7;)) (* -1 (ite false var16; var21;))))) 5(ite (and (>= var12; var21;) (> var21; var4;)) 4(ite (and (or (= var18; var5;) (< var3; var21;)) (or (= (ite true var18; var13;) (ite false var12; var14;)) (< var21; var4;))) 3(ite (and (>= (- (* 7 (- var21; var2;)) (ite true var12; var16;)) (* -1 var12;)) (>= var4; var21;)) 2(ite (or (< (- (- var21; var14;) (* 0 var6;)) (- (ite true var1; var3;) (ite true var14; var4;))) (> (+ (ite true var1; (- (- (ite true -12 var19;) (* 0 var14;)) (ite (> var16; var5;) (* 5 var19;) (* 9 var19;)))) (- var3; var21;)) var11;)) (- 1 1)(ite (<= var21; var9;) 1(ite (< var19; var21;) 19(ite (and (or (<= var21; var9;) (not false)) (or (>= var21; var18;) (> var13; var14;))) 18(ite (< var17; var21;) 17(ite (or false (< var16; var21;)) 16(ite (or (= var20; var7;) (>= (ite true var21; var11;) var15;)) 15(ite (>= var21; var14;) 14(ite (not (> var13; (+ (* 0 var20;) var21;))) 13 12)))))))))))))))))))),2481
src\main\resources\benchmarks\fg_array_search_3.sl,true,2,(ite (and (>= var4; var1;) (<= var4; var2;)) 1(ite (> var4; var3;) 3(ite (< var1; var4;) 2 (- 1 1)))),101
src\main\resources\benchmarks\fg_array_search_4.sl,true,3,(ite (and (> (- var2; 0) (ite true var5; var3;)) (or (and true false) (> var5; var1;))) 1(ite (not (and (>= (* -1 (- var5; var4;)) (* 0 (+ var2; var4;))) (and (not (= var2; var1;)) (>= (+ var4; var4;) (* 2 var1;))))) 4(ite (not (> var3; var5;)) 3(ite (not (> var2; var5;)) 2 (- 1 1))))),286
src\main\resources\benchmarks\fg_array_search_5.sl,true,4,(ite (and (>= var6; var1;) (>= var2; var6;)) 1(ite (>= var6; var5;) 5(ite (> var6; var4;) 4(ite (< var3; var6;) 3(ite (< var2; var6;) 2 (- 1 1)))))),148
src\main\resources\benchmarks\fg_array_search_6.sl,true,5,(ite (and (>= (* 9 (ite (< var3; var7;) (+ var2; var1;) (- var7; var1;))) (- (ite (not false) (ite false var4; 0) (+ var2; var4;)) (* 9 (ite (< var3; var7;) (+ var2; var1;) (- var7; var1;))))) (< var7; var2;)) 1(ite (>= var7; var6;) 6(ite (< (- var5; var7;) 1) 5(ite (>= var7; var4;) 4(ite (<= var3; var7;) 3(ite (>= var7; var2;) 2 (- 1 1))))))),345
src\main\resources\benchmarks\fg_array_search_7.sl,true,7,(ite (>= (+ (ite (>= var8; var2;) (- var1; var5;) (- var8; var2;)) (- var2; (- var1; var5;))) (+ (* 0 (+ (ite (>= var8; (ite (or (< (ite (and (<= (* 9 (- (+ var4; (ite (>= var8; var2;) (- var1; (- var8; var2;)) (+ var5; var4;))) var5;)) (+ var4; (ite false 0 var6;))) (< (+ -1 var4;) (* 5 (ite (< var8; var2;) var5; var1;)))) (* 0 var1;) (+ (ite true var5; var7;) (* -8 -3))) var7;) (>= (ite (= (- var6; var1;) (ite true var2; var3;)) (+ (- var5; var4;) (- var1; var4;)) (- var8; var2;)) (* 0 (+ (ite (>= var8; (ite false 1 var6;)) (- var1; var5;) (- var8; var2;)) (+ (ite false 1 (+ var2; var4;)) (* 0 -1)))))) (- var1; var5;) (+ var6; var8;))) (- var1; var5;) (ite true var5; var7;)) (ite (< var8; var2;) (- var5; var4;) (* 1 var6;)))) var5;)) 1(ite (<= var7; var8;) 7(ite (>= var8; var6;) 6(ite (< var5; var8;) 5(ite (<= var4; (ite true var8; var8;)) 4(ite (or (< var3; var8;) (and (= (- (ite false var4; var7;) -14) var5;) (< var7; (- var4; var3;)))) 3(ite (<= var4; (ite (<= var8; var1;) var3; (ite true var6; var3;))) 2 (- 1 1)))))))),1040
src\main\resources\benchmarks\fg_array_search_8.sl,true,9,(ite (< (ite (> var9; (ite true var1; var8;)) (+ (- var6; var3;) (+ var1; var3;)) (ite (< var9; var4;) (+ var8; var7;) (+ var2; var7;))) (+ (ite (<= var9; var2;) (ite (and false false) (+ var8; var7;) (+ var2; var7;)) (ite (and false false) (ite (and (< -4 var1;) (or false false)) (- var7; var3;) (ite true var2; -8)) (+ var1; var3;))) (* 0 var7;))) 1(ite (or (>= var9; var8;) (and false false)) 8(ite (< var7; var9;) 7(ite (> var9; var6;) 6(ite (>= var9; var5;) 5(ite (>= var9; var4;) 4(ite (< (ite (and true true) (ite false var9; var3;) (- -13 var7;)) (ite (and false true) (+ var8; var2;) (ite true var9; var7;))) 3(ite (< var2; var9;) 2 (- 1 1))))))))),658
src\main\resources\benchmarks\fg_array_search_9.sl,true,9,(ite (and (or (not (< var10; (ite false var1; var2;))) (> (ite (< var10; var1;) var1; var5;) var2;)) (< var10; var2;)) 1(ite (>= var10; var9;) 9(ite (<= (* 0 var7;) (- var10; var8;)) 8(ite (> var10; var7;) 7(ite (>= var10; var6;) 6(ite (or (> var2; var2;) (< var5; var10;)) 5(ite (or (< var4; var10;) (and (not (= var1; var8;)) (> (ite false var10; var2;) (+ var4; 1)))) 4(ite (< var3; var10;) 3(ite (<= var2; var10;) 2 (- 1 1)))))))))),436
